regime,model,size,arm,favorable_corner,makespan
E2_c2,abstraction,8,LC_HI,HC_HI,116.0
E2_c2,abstraction,8,LC_HI,HC_HI,174.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,111.0
E2_c2,abstraction,8,LC_HI,HC_HI,111.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,126.0
E2_c2,abstraction,8,LC_HI,HC_HI,154.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,141.0
E2_c2,abstraction,8,LC_HI,HC_HI,115.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,92.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,106.0
E2_c2,abstraction,8,LC_HI,HC_HI,111.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,141.0
E2_c2,abstraction,8,LC_HI,HC_HI,130.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,125.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,154.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,141.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,125.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,159.0
E2_c2,abstraction,8,LC_HI,HC_HI,116.0
E2_c2,abstraction,8,LC_HI,HC_HI,165.0
E2_c2,abstraction,8,LC_HI,HC_HI,149.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,82.0
E2_c2,abstraction,8,LC_HI,HC_HI,101.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,144.0
E2_c2,abstraction,8,LC_HI,HC_HI,149.0
E2_c2,abstraction,8,LC_HI,HC_HI,96.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,154.0
E2_c2,abstraction,8,LC_HI,HC_HI,124.0
E2_c2,abstraction,8,LC_HI,HC_HI,174.0
E2_c2,abstraction,8,LC_HI,HC_HI,105.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,159.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,136.0
E2_c2,abstraction,8,LC_HI,HC_HI,126.0
E2_c2,abstraction,8,LC_HI,HC_HI,169.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,165.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,149.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,112.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,154.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,133.0
E2_c2,abstraction,8,LC_HI,HC_HI,134.0
E2_c2,abstraction,8,LC_HI,HC_HI,160.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,160.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,141.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,126.0
E2_c2,abstraction,8,LC_HI,HC_HI,126.0
E2_c2,abstraction,8,LC_HI,HC_HI,106.0
E2_c2,abstraction,8,LC_HI,HC_HI,136.0
E2_c2,abstraction,8,LC_HI,HC_HI,159.0
E2_c2,abstraction,8,LC_HI,HC_HI,141.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,158.0
E2_c2,abstraction,8,LC_HI,HC_HI,117.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,111.0
E2_c2,abstraction,8,LC_HI,HC_HI,158.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,116.0
E2_c2,abstraction,8,LC_HI,HC_HI,148.0
E2_c2,abstraction,8,LC_HI,HC_HI,87.0
E2_c2,abstraction,8,LC_HI,HC_HI,136.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,106.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,189.0
E2_c2,abstraction,8,LC_HI,HC_HI,116.0
E2_c2,abstraction,8,LC_HI,HC_HI,141.0
E2_c2,abstraction,8,LC_HI,HC_HI,121.0
E2_c2,abstraction,8,LC_HI,HC_HI,189.0
E2_c2,abstraction,8,LC_HI,HC_HI,96.0
E2_c2,abstraction,8,LC_HI,HC_HI,115.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,126.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,160.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,126.0
E2_c2,abstraction,8,LC_HI,HC_HI,179.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,116.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,149.0
E2_c2,abstraction,8,LC_HI,HC_HI,136.0
E2_c2,abstraction,8,LC_HI,HC_HI,111.0
E2_c2,abstraction,8,LC_HI,HC_HI,77.0
E2_c2,abstraction,8,LC_HI,HC_HI,117.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,126.0
E2_c2,abstraction,8,LC_HI,HC_HI,130.0
E2_c2,abstraction,8,LC_HI,HC_HI,125.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,111.0
E2_c2,abstraction,8,LC_HI,HC_HI,149.0
E2_c2,abstraction,8,LC_HI,HC_HI,159.0
E2_c2,abstraction,8,LC_HI,HC_HI,117.0
E2_c2,abstraction,8,LC_HI,HC_HI,134.0
E2_c2,abstraction,8,LC_HI,HC_HI,174.0
E2_c2,abstraction,8,LC_HI,HC_HI,160.0
E2_c2,abstraction,8,LC_HI,HC_HI,125.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,136.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,169.0
E2_c2,abstraction,8,LC_HI,HC_HI,140.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,154.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,111.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,130.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,115.0
E2_c2,abstraction,8,LC_HI,HC_HI,101.0
E2_c2,abstraction,8,LC_HI,HC_HI,169.0
E2_c2,abstraction,8,LC_HI,HC_HI,136.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,135.0
E2_c2,abstraction,8,LC_HI,HC_HI,150.0
E2_c2,abstraction,8,LC_HI,HC_HI,155.0
E2_c2,abstraction,8,LC_HI,HC_HI,131.0
E2_c2,abstraction,8,LC_HI,HC_HI,125.0
E2_c2,abstraction,8,LC_HI,HC_HI,145.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,174.0
E2_c2,abstraction,8,LC_LI,HC_HI,136.0
E2_c2,abstraction,8,LC_LI,HC_HI,179.0
E2_c2,abstraction,8,LC_LI,HC_HI,175.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,121.0
E2_c2,abstraction,8,LC_LI,HC_HI,180.0
E2_c2,abstraction,8,LC_LI,HC_HI,110.0
E2_c2,abstraction,8,LC_LI,HC_HI,159.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,180.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,125.0
E2_c2,abstraction,8,LC_LI,HC_HI,169.0
E2_c2,abstraction,8,LC_LI,HC_HI,124.0
E2_c2,abstraction,8,LC_LI,HC_HI,159.0
E2_c2,abstraction,8,LC_LI,HC_HI,116.0
E2_c2,abstraction,8,LC_LI,HC_HI,141.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,129.0
E2_c2,abstraction,8,LC_LI,HC_HI,149.0
E2_c2,abstraction,8,LC_LI,HC_HI,169.0
E2_c2,abstraction,8,LC_LI,HC_HI,131.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,146.0
E2_c2,abstraction,8,LC_LI,HC_HI,154.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,141.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,106.0
E2_c2,abstraction,8,LC_LI,HC_HI,146.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,145.0
E2_c2,abstraction,8,LC_LI,HC_HI,184.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,116.0
E2_c2,abstraction,8,LC_LI,HC_HI,175.0
E2_c2,abstraction,8,LC_LI,HC_HI,125.0
E2_c2,abstraction,8,LC_LI,HC_HI,124.0
E2_c2,abstraction,8,LC_LI,HC_HI,139.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,159.0
E2_c2,abstraction,8,LC_LI,HC_HI,106.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,149.0
E2_c2,abstraction,8,LC_LI,HC_HI,149.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,136.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,136.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,146.0
E2_c2,abstraction,8,LC_LI,HC_HI,116.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,115.0
E2_c2,abstraction,8,LC_LI,HC_HI,124.0
E2_c2,abstraction,8,LC_LI,HC_HI,116.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,106.0
E2_c2,abstraction,8,LC_LI,HC_HI,136.0
E2_c2,abstraction,8,LC_LI,HC_HI,126.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,134.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,126.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,101.0
E2_c2,abstraction,8,LC_LI,HC_HI,146.0
E2_c2,abstraction,8,LC_LI,HC_HI,164.0
E2_c2,abstraction,8,LC_LI,HC_HI,139.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,194.0
E2_c2,abstraction,8,LC_LI,HC_HI,141.0
E2_c2,abstraction,8,LC_LI,HC_HI,136.0
E2_c2,abstraction,8,LC_LI,HC_HI,102.0
E2_c2,abstraction,8,LC_LI,HC_HI,116.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,184.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,138.0
E2_c2,abstraction,8,LC_LI,HC_HI,194.0
E2_c2,abstraction,8,LC_LI,HC_HI,131.0
E2_c2,abstraction,8,LC_LI,HC_HI,175.0
E2_c2,abstraction,8,LC_LI,HC_HI,141.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,144.0
E2_c2,abstraction,8,LC_LI,HC_HI,125.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,145.0
E2_c2,abstraction,8,LC_LI,HC_HI,125.0
E2_c2,abstraction,8,LC_LI,HC_HI,179.0
E2_c2,abstraction,8,LC_LI,HC_HI,144.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,131.0
E2_c2,abstraction,8,LC_LI,HC_HI,106.0
E2_c2,abstraction,8,LC_LI,HC_HI,184.0
E2_c2,abstraction,8,LC_LI,HC_HI,184.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,101.0
E2_c2,abstraction,8,LC_LI,HC_HI,114.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,144.0
E2_c2,abstraction,8,LC_LI,HC_HI,174.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,164.0
E2_c2,abstraction,8,LC_LI,HC_HI,136.0
E2_c2,abstraction,8,LC_LI,HC_HI,111.0
E2_c2,abstraction,8,LC_LI,HC_HI,124.0
E2_c2,abstraction,8,LC_LI,HC_HI,184.0
E2_c2,abstraction,8,LC_LI,HC_HI,124.0
E2_c2,abstraction,8,LC_LI,HC_HI,179.0
E2_c2,abstraction,8,LC_LI,HC_HI,139.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,164.0
E2_c2,abstraction,8,LC_LI,HC_HI,101.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,179.0
E2_c2,abstraction,8,LC_LI,HC_HI,179.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,125.0
E2_c2,abstraction,8,LC_LI,HC_HI,129.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,159.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,101.0
E2_c2,abstraction,8,LC_LI,HC_HI,199.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,149.0
E2_c2,abstraction,8,LC_LI,HC_HI,136.0
E2_c2,abstraction,8,LC_LI,HC_HI,125.0
E2_c2,abstraction,8,LC_LI,HC_HI,175.0
E2_c2,abstraction,8,LC_LI,HC_HI,194.0
E2_c2,abstraction,8,LC_LI,HC_HI,131.0
E2_c2,abstraction,8,LC_LI,HC_HI,125.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,194.0
E2_c2,abstraction,8,LC_LI,HC_HI,129.0
E2_c2,abstraction,8,LC_LI,HC_HI,131.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,139.0
E2_c2,abstraction,8,LC_LI,HC_HI,184.0
E2_c2,abstraction,8,LC_LI,HC_HI,170.0
E2_c2,abstraction,8,LC_LI,HC_HI,199.0
E2_c2,abstraction,8,LC_LI,HC_HI,170.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,180.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,114.0
E2_c2,abstraction,8,LC_LI,HC_HI,146.0
E2_c2,abstraction,8,LC_LI,HC_HI,146.0
E2_c2,abstraction,8,LC_LI,HC_HI,131.0
E2_c2,abstraction,8,LC_LI,HC_HI,174.0
E2_c2,abstraction,8,LC_LI,HC_HI,129.0
E2_c2,abstraction,8,LC_LI,HC_HI,180.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,164.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,159.0
E2_c2,abstraction,8,LC_LI,HC_HI,190.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,165.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,150.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,131.0
E2_c2,abstraction,8,LC_LI,HC_HI,135.0
E2_c2,abstraction,8,LC_LI,HC_HI,140.0
E2_c2,abstraction,8,LC_LI,HC_HI,160.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,abstraction,8,LC_LI,HC_HI,115.0
E2_c2,abstraction,8,LC_LI,HC_HI,100.0
E2_c2,abstraction,8,LC_LI,HC_HI,130.0
E2_c2,abstraction,8,LC_LI,HC_HI,155.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,82.0
E2_c2,batched,4,random,LC_HI,91.0
E2_c2,batched,4,random,LC_HI,165.0
E2_c2,batched,4,random,LC_HI,101.0
E2_c2,batched,4,random,LC_HI,97.0
E2_c2,batched,4,random,LC_HI,100.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,140.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,141.0
E2_c2,batched,4,random,LC_HI,81.0
E2_c2,batched,4,random,LC_HI,126.0
E2_c2,batched,4,random,LC_HI,96.0
E2_c2,batched,4,random,LC_HI,136.0
E2_c2,batched,4,random,LC_HI,96.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,111.0
E2_c2,batched,4,random,LC_HI,111.0
E2_c2,batched,4,random,LC_HI,135.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,131.0
E2_c2,batched,4,random,LC_HI,87.0
E2_c2,batched,4,random,LC_HI,112.0
E2_c2,batched,4,random,LC_HI,97.0
E2_c2,batched,4,random,LC_HI,101.0
E2_c2,batched,4,random,LC_HI,120.0
E2_c2,batched,4,random,LC_HI,72.0
E2_c2,batched,4,random,LC_HI,62.0
E2_c2,batched,4,random,LC_HI,115.0
E2_c2,batched,4,random,LC_HI,125.0
E2_c2,batched,4,random,LC_HI,126.0
E2_c2,batched,4,random,LC_HI,115.0
E2_c2,batched,4,random,LC_HI,136.0
E2_c2,batched,4,random,LC_HI,135.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,116.0
E2_c2,batched,4,random,LC_HI,116.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,105.0
E2_c2,batched,4,random,LC_HI,87.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,135.0
E2_c2,batched,4,random,LC_HI,115.0
E2_c2,batched,4,random,LC_HI,150.0
E2_c2,batched,4,random,LC_HI,82.0
E2_c2,batched,4,random,LC_HI,82.0
E2_c2,batched,4,random,LC_HI,126.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,116.0
E2_c2,batched,4,random,LC_HI,175.0
E2_c2,batched,4,random,LC_HI,135.0
E2_c2,batched,4,random,LC_HI,135.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,86.0
E2_c2,batched,4,random,LC_HI,101.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,126.0
E2_c2,batched,4,random,LC_HI,150.0
E2_c2,batched,4,random,LC_HI,116.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,117.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,96.0
E2_c2,batched,4,random,LC_HI,82.0
E2_c2,batched,4,random,LC_HI,159.0
E2_c2,batched,4,random,LC_HI,82.0
E2_c2,batched,4,random,LC_HI,130.0
E2_c2,batched,4,random,LC_HI,131.0
E2_c2,batched,4,random,LC_HI,116.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,110.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,140.0
E2_c2,batched,4,random,LC_HI,102.0
E2_c2,batched,4,random,LC_HI,111.0
E2_c2,batched,4,random,LC_HI,130.0
E2_c2,batched,4,random,LC_HI,86.0
E2_c2,batched,4,random,LC_HI,150.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,97.0
E2_c2,batched,4,random,LC_HI,145.0
E2_c2,batched,4,random,LC_HI,126.0
E2_c2,batched,4,random,LC_HI,101.0
E2_c2,batched,4,random,LC_HI,120.0
E2_c2,batched,4,random,LC_HI,101.0
E2_c2,batched,4,random,LC_HI,97.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,91.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,102.0
E2_c2,batched,4,random,LC_HI,107.0
E2_c2,batched,4,random,LC_HI,101.0
E2_c2,batched,4,random,LC_HI,146.0
E2_c2,batched,4,random,LC_HI,125.0
E2_c2,batched,4,random,LC_HI,101.0
E2_c2,batched,4,random,LC_HI,126.0
E2_c2,batched,4,random,LC_HI,77.0
E2_c2,batched,4,random,LC_HI,97.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,111.0
E2_c2,batched,4,random,LC_HI,95.0
E2_c2,batched,4,random,LC_HI,87.0
E2_c2,batched,4,random,LC_HI,86.0
E2_c2,batched,4,random,LC_HI,136.0
E2_c2,batched,4,random,LC_HI,141.0
E2_c2,batched,4,random,LC_HI,95.0
E2_c2,batched,4,random,LC_HI,125.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,112.0
E2_c2,batched,4,random,LC_HI,150.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,120.0
E2_c2,batched,4,random,LC_HI,92.0
E2_c2,batched,4,random,LC_HI,175.0
E2_c2,batched,4,random,LC_HI,95.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,86.0
E2_c2,batched,4,random,LC_HI,106.0
E2_c2,batched,4,random,LC_HI,116.0
E2_c2,batched,4,random,LC_HI,135.0
E2_c2,batched,4,random,LC_HI,140.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,140.0
E2_c2,batched,4,random,LC_HI,102.0
E2_c2,batched,4,random,LC_HI,91.0
E2_c2,batched,4,random,LC_HI,121.0
E2_c2,batched,4,random,LC_HI,76.0
E2_c2,batched,4,random,LC_HI,87.0
E2_c2,batched,4,random,LC_HI,125.0
