regime,model,size,sigma,arm,makespan
E2_c2,batched,6,0.5,HC_LI,145.1666568761591
E2_c2,batched,6,0.5,HC_LI,174.44891627944304
E2_c2,batched,6,0.5,HC_LI,157.8544926323642
E2_c2,batched,6,0.5,HC_LI,162.93554028548058
E2_c2,batched,6,0.5,HC_LI,180.8433248782323
E2_c2,batched,6,0.5,HC_LI,175.1483797457978
E2_c2,batched,6,0.5,HC_LI,198.84632973645955
E2_c2,batched,6,0.5,HC_LI,176.60491006827922
E2_c2,batched,6,0.5,HC_LI,141.78953325839527
E2_c2,batched,6,0.5,HC_LI,161.4860522692371
E2_c2,batched,6,0.5,HC_LI,173.66517029621647
E2_c2,batched,6,0.5,HC_LI,155.1493346666751
E2_c2,batched,6,0.5,HC_LI,142.83430855066655
E2_c2,batched,6,0.5,HC_LI,175.1130562888645
E2_c2,batched,6,0.5,HC_LI,164.90925626122086
E2_c2,batched,6,0.5,HC_LI,144.80968527102354
E2_c2,batched,6,0.5,HC_LI,226.37578813599316
E2_c2,batched,6,0.5,HC_LI,180.6949919801337
E2_c2,batched,6,0.5,HC_LI,188.61766964556014
E2_c2,batched,6,0.5,HC_LI,185.6291518931393
E2_c2,batched,6,0.5,HC_LI,110.48288305846872
E2_c2,batched,6,0.5,HC_LI,198.24580009895
E2_c2,batched,6,0.5,HC_LI,153.28019568872344
E2_c2,batched,6,0.5,HC_LI,212.51465211131745
E2_c2,batched,6,0.5,HC_LI,153.92461537913374
E2_c2,batched,6,0.5,HC_LI,169.20518715095002
E2_c2,batched,6,0.5,HC_LI,164.4229095179355
E2_c2,batched,6,0.5,HC_LI,157.38808842845347
E2_c2,batched,6,0.5,HC_LI,115.6784233582036
E2_c2,batched,6,0.5,HC_LI,151.81983314216743
E2_c2,batched,6,0.5,HC_LI,159.4780579310501
E2_c2,batched,6,0.5,HC_LI,223.70875280179766
E2_c2,batched,6,0.5,HC_LI,144.99760247920557
E2_c2,batched,6,0.5,HC_LI,127.9261770649926
E2_c2,batched,6,0.5,HC_LI,224.26425416688213
E2_c2,batched,6,0.5,HC_LI,164.69945719759073
E2_c2,batched,6,0.5,HC_LI,181.78793370744086
E2_c2,batched,6,0.5,HC_LI,173.59455263038797
E2_c2,batched,6,0.5,HC_LI,168.35160763345056
E2_c2,batched,6,0.5,HC_LI,196.69938861047984
E2_c2,batched,6,0.5,HC_LI,134.16147721846244
E2_c2,batched,6,0.5,HC_LI,161.48964485079074
E2_c2,batched,6,0.5,HC_LI,155.6350376733441
E2_c2,batched,6,0.5,HC_LI,161.4507935061956
E2_c2,batched,6,0.5,HC_LI,178.31649807049038
E2_c2,batched,6,0.5,HC_LI,173.08530307165768
E2_c2,batched,6,0.5,HC_LI,126.8720079252333
E2_c2,batched,6,0.5,HC_LI,197.2543782433518
E2_c2,batched,6,0.5,HC_LI,140.65251595287467
E2_c2,batched,6,0.5,HC_LI,197.35426119928835
E2_c2,batched,6,0.5,HC_LI,137.43746241184996
E2_c2,batched,6,0.5,HC_LI,151.661818634727
E2_c2,batched,6,0.5,HC_LI,215.50156759609237
E2_c2,batched,6,0.5,HC_LI,183.81484825201883
E2_c2,batched,6,0.5,HC_LI,172.06687383038317
E2_c2,batched,6,0.5,HC_LI,155.44670213390825
E2_c2,batched,6,0.5,HC_LI,163.7674981127849
E2_c2,batched,6,0.5,HC_LI,192.10912723042668
E2_c2,batched,6,0.5,HC_LI,133.57317199321423
E2_c2,batched,6,0.5,HC_LI,125.3842920169067
E2_c2,batched,6,0.5,HC_LI,168.45193898482844
E2_c2,batched,6,0.5,HC_LI,180.9149218094358
E2_c2,batched,6,0.5,HC_LI,210.94795906141627
E2_c2,batched,6,0.5,HC_LI,203.1298073731205
E2_c2,batched,6,0.5,HC_LI,163.9327537628302
E2_c2,batched,6,0.5,HC_LI,148.8944373576056
E2_c2,batched,6,0.5,HC_LI,162.6779485953032
E2_c2,batched,6,0.5,HC_LI,182.1621040090011
E2_c2,batched,6,0.5,HC_LI,204.73280728352202
E2_c2,batched,6,0.5,HC_LI,140.58248695778346
E2_c2,batched,6,0.5,HC_LI,155.07956132209696
E2_c2,batched,6,0.5,HC_LI,177.9932681241719
E2_c2,batched,6,0.5,HC_LI,146.95343980988042
E2_c2,batched,6,0.5,HC_LI,173.44395156150583
E2_c2,batched,6,0.5,HC_LI,159.16342164141324
E2_c2,batched,6,0.5,HC_LI,182.86721818985546
E2_c2,batched,6,0.5,HC_LI,187.71358546207523
E2_c2,batched,6,0.5,HC_LI,164.81220775087098
E2_c2,batched,6,0.5,HC_LI,141.31042191018108
E2_c2,batched,6,0.5,HC_LI,196.9372224108873
E2_c2,batched,6,0.5,HC_LI,177.49016967687197
E2_c2,batched,6,0.5,HC_LI,191.67947938018986
E2_c2,batched,6,0.5,HC_LI,173.36426283704435
E2_c2,batched,6,0.5,HC_LI,130.8746398816325
E2_c2,batched,6,0.5,HC_LI,133.94932849487452
E2_c2,batched,6,0.5,HC_LI,172.09409208478257
E2_c2,batched,6,0.5,HC_LI,174.88337685303395
E2_c2,batched,6,0.5,HC_LI,135.5414483062443
E2_c2,batched,6,0.5,HC_LI,132.86722960377068
E2_c2,batched,6,0.5,HC_LI,132.58584977270252
E2_c2,batched,6,0.5,HC_LI,124.26774352401138
E2_c2,batched,6,0.5,HC_LI,155.5948852232705
E2_c2,batched,6,0.5,HC_LI,178.160660031313
E2_c2,batched,6,0.5,HC_LI,167.64009267564256
E2_c2,batched,6,0.5,HC_LI,175.44468961111266
E2_c2,batched,6,0.5,HC_LI,156.45098145261858
E2_c2,batched,6,0.5,HC_LI,196.1173014626137
E2_c2,batched,6,0.5,HC_LI,164.04458771739863
E2_c2,batched,6,0.5,HC_LI,120.40947254441161
E2_c2,batched,6,0.5,HC_LI,180.51719396320036
E2_c2,batched,6,0.5,HC_LI,152.81790805148762
E2_c2,batched,6,0.5,HC_LI,160.90972579776042
E2_c2,batched,6,0.5,HC_LI,177.79695983899413
E2_c2,batched,6,0.5,HC_LI,157.9485932967905
E2_c2,batched,6,0.5,HC_LI,138.7531139566102
E2_c2,batched,6,0.5,HC_LI,157.3063994796009
E2_c2,batched,6,0.5,HC_LI,196.52233071813743
E2_c2,batched,6,0.5,HC_LI,147.57020716543298
E2_c2,batched,6,0.5,HC_LI,118.61376553077197
E2_c2,batched,6,0.5,HC_LI,179.110516116615
E2_c2,batched,6,0.5,HC_LI,142.3753365019974
E2_c2,batched,6,0.5,LC_HI,119.57531452997175
E2_c2,batched,6,0.5,LC_HI,141.42824939269502
E2_c2,batched,6,0.5,LC_HI,151.8724426809117
E2_c2,batched,6,0.5,LC_HI,166.4550987593103
E2_c2,batched,6,0.5,LC_HI,158.39170480071652
E2_c2,batched,6,0.5,LC_HI,150.0348193434842
E2_c2,batched,6,0.5,LC_HI,98.77592268601444
E2_c2,batched,6,0.5,LC_HI,139.9348884860986
E2_c2,batched,6,0.5,LC_HI,127.11128750518085
E2_c2,batched,6,0.5,LC_HI,121.90776277087265
E2_c2,batched,6,0.5,LC_HI,159.21389749650433
E2_c2,batched,6,0.5,LC_HI,110.87917624590176
E2_c2,batched,6,0.5,LC_HI,137.90551396472378
E2_c2,batched,6,0.5,LC_HI,141.02783436788673
E2_c2,batched,6,0.5,LC_HI,185.5880894695046
E2_c2,batched,6,0.5,LC_HI,170.5688077556814
E2_c2,batched,6,0.5,LC_HI,146.92215407677747
E2_c2,batched,6,0.5,LC_HI,154.89764998179933
E2_c2,batched,6,0.5,LC_HI,99.36515708918786
E2_c2,batched,6,0.5,LC_HI,154.99512252490962
E2_c2,batched,6,0.5,LC_HI,165.30395971302417
E2_c2,batched,6,0.5,LC_HI,189.39174063661548
E2_c2,batched,6,0.5,LC_HI,120.51033155897846
E2_c2,batched,6,0.5,LC_HI,149.20889741824934
E2_c2,batched,6,0.5,LC_HI,168.96720081427452
E2_c2,batched,6,0.5,LC_HI,182.69961909700714
E2_c2,batched,6,0.5,LC_HI,149.4753396213334
E2_c2,batched,6,0.5,LC_HI,174.2628517395743
E2_c2,batched,6,0.5,LC_HI,180.64293870245126
E2_c2,batched,6,0.5,LC_HI,123.78312483860554
E2_c2,batched,6,0.5,LC_HI,141.6067229191314
E2_c2,batched,6,0.5,LC_HI,146.0088800842692
E2_c2,batched,6,0.5,LC_HI,154.03876839241008
E2_c2,batched,6,0.5,LC_HI,120.39938618625732
E2_c2,batched,6,0.5,LC_HI,219.2857335743043
E2_c2,batched,6,0.5,LC_HI,147.00654920734215
E2_c2,batched,6,0.5,LC_HI,144.3582422869297
E2_c2,batched,6,0.5,LC_HI,177.88926912740013
E2_c2,batched,6,0.5,LC_HI,145.3638639802555
E2_c2,batched,6,0.5,LC_HI,130.11422379812657
E2_c2,batched,6,0.5,LC_HI,150.1351977304965
E2_c2,batched,6,0.5,LC_HI,171.20819717793546
E2_c2,batched,6,0.5,LC_HI,106.44813172938109
E2_c2,batched,6,0.5,LC_HI,128.04837633205568
E2_c2,batched,6,0.5,LC_HI,220.2807490738367
E2_c2,batched,6,0.5,LC_HI,181.61190719904124
E2_c2,batched,6,0.5,LC_HI,143.2597817759479
E2_c2,batched,6,0.5,LC_HI,145.41683661937287
E2_c2,batched,6,0.5,LC_HI,146.74365902972494
E2_c2,batched,6,0.5,LC_HI,131.4352250558918
E2_c2,batched,6,0.5,LC_HI,186.12100217436262
E2_c2,batched,6,0.5,LC_HI,144.99204952817558
E2_c2,batched,6,0.5,LC_HI,165.92005096451874
E2_c2,batched,6,0.5,LC_HI,100.86902352389546
E2_c2,batched,6,0.5,LC_HI,115.30172694294099
E2_c2,batched,6,0.5,LC_HI,93.1552852415378
E2_c2,batched,6,0.5,LC_HI,198.00517888781167
E2_c2,batched,6,0.5,LC_HI,190.31361943348807
E2_c2,batched,6,0.5,LC_HI,149.20306985571116
E2_c2,batched,6,0.5,LC_HI,116.43620167813611
E2_c2,batched,6,0.5,LC_HI,178.23994260605977
E2_c2,batched,6,0.5,LC_HI,151.9740198598948
E2_c2,batched,6,0.5,LC_HI,131.67533742905897
E2_c2,batched,6,0.5,LC_HI,132.89305923592207
E2_c2,batched,6,0.5,LC_HI,120.6067385668775
E2_c2,batched,6,0.5,LC_HI,159.23123642584676
E2_c2,batched,6,0.5,LC_HI,140.814211049398
E2_c2,batched,6,0.5,LC_HI,143.58028738687838
E2_c2,batched,6,0.5,LC_HI,138.13865204004765
E2_c2,batched,6,0.5,LC_HI,140.9746423991619
E2_c2,batched,6,0.5,LC_HI,133.28677737121427
E2_c2,batched,6,0.5,LC_HI,134.0651898580996
E2_c2,batched,6,0.5,LC_HI,104.85318665901718
E2_c2,batched,6,0.5,LC_HI,186.44923823191763
E2_c2,batched,6,0.5,LC_HI,143.50005434101826
E2_c2,batched,6,0.5,LC_HI,183.79015443798153
E2_c2,batched,6,0.5,LC_HI,235.67211153320662
E2_c2,batched,6,0.5,LC_HI,158.11894621603358
E2_c2,batched,6,0.5,LC_HI,144.67163374872155
E2_c2,batched,6,0.5,LC_HI,134.2596102047981
E2_c2,batched,6,0.5,LC_HI,142.88486091148127
E2_c2,batched,6,0.5,LC_HI,186.28457505928833
E2_c2,batched,6,0.5,LC_HI,142.3932112913759
E2_c2,batched,6,0.5,LC_HI,133.45550922478844
E2_c2,batched,6,0.5,LC_HI,95.48345486763519
E2_c2,batched,6,0.5,LC_HI,154.91474904295566
E2_c2,batched,6,0.5,LC_HI,198.20565144314676
E2_c2,batched,6,0.5,LC_HI,139.66530972702634
E2_c2,batched,6,0.5,LC_HI,161.8419809307637
E2_c2,batched,6,0.5,LC_HI,126.19760827094275
E2_c2,batched,6,0.5,LC_HI,179.14169403118984
E2_c2,batched,6,0.5,LC_HI,170.3137304172474
E2_c2,batched,6,0.5,LC_HI,194.35159902028116
E2_c2,batched,6,0.5,LC_HI,243.27501702217558
E2_c2,batched,6,0.5,LC_HI,143.88095365254378
E2_c2,batched,6,0.5,LC_HI,103.06367658937874
E2_c2,batched,6,0.5,LC_HI,210.41089080071976
E2_c2,batched,6,0.5,LC_HI,150.9172958630383
E2_c2,batched,6,0.5,LC_HI,125.59693871844067
E2_c2,batched,6,0.5,LC_HI,195.54867419921678
E2_c2,batched,6,0.5,LC_HI,132.8931352959131
E2_c2,batched,6,0.5,LC_HI,131.87192581164732
E2_c2,batched,6,0.5,LC_HI,167.7464154327859
E2_c2,batched,6,0.5,LC_HI,155.3508482626868
E2_c2,batched,6,0.5,LC_HI,109.28990615488561
E2_c2,batched,6,0.5,LC_HI,111.28207492277843
E2_c2,batched,6,0.5,LC_HI,123.21522406473247
E2_c2,batched,6,0.5,LC_HI,118.1762059208821
E2_c2,batched,6,0.5,LC_HI,205.85844367504913
E2_c2,batched,6,0.5,LC_HI,161.01227994560162
E2_c2,batched,6,0.5,LC_HI,193.42917947180572
E2_c2,batched,6,0.5,LC_HI,102.83435284946509
E2_c2,batched,6,0.5,LC_HI,83.85241701583236
E2_c2,batched,6,0.5,LC_HI,114.31805952191128
E2_c2,batched,6,0.5,LC_HI,175.85814576047414
E2_c2,batched,6,0.5,LC_HI,130.57656274276053
E2_c2,batched,6,0.5,LC_HI,205.33875090933594
E2_c2,batched,6,0.5,LC_HI,149.76646672252508
E2_c2,batched,6,0.5,LC_HI,165.3505107467417
E2_c2,batched,6,0.5,LC_HI,194.1989125942986
E2_c2,batched,6,0.5,LC_HI,153.67594225870417
E2_c2,batched,6,0.5,LC_HI,229.03302573987122
E2_c2,batched,6,0.5,LC_HI,184.4393972233859
E2_c2,batched,6,0.5,LC_HI,105.81409189677446
E2_c2,batched,6,0.5,LC_HI,157.92981558923944
E2_c2,batched,6,0.5,LC_HI,184.45178984116257
E2_c2,batched,6,0.5,LC_HI,86.9366694835878
E2_c2,batched,6,0.5,LC_HI,154.6244754521546
E2_c2,batched,6,0.5,LC_HI,141.1474649862656
E2_c2,batched,6,0.5,LC_HI,103.09724719092176
E2_c2,batched,6,0.5,LC_HI,160.6208606673655
E2_c2,batched,6,0.5,LC_HI,139.2091763893791
E2_c2,batched,6,0.5,LC_HI,187.66172778920154
E2_c2,batched,6,0.5,LC_HI,125.15197279731022
E2_c2,batched,6,0.5,LC_HI,226.5975358982957
E2_c2,batched,6,0.5,LC_HI,132.2495727904401
E2_c2,batched,6,0.5,LC_HI,190.94886545034035
E2_c2,batched,6,0.5,LC_HI,72.66869924125524
E2_c2,batched,6,0.5,LC_HI,151.1327096243725
E2_c2,batched,6,0.5,LC_HI,160.28306754631922
E2_c2,batched,6,0.5,LC_HI,157.07390147521033
E2_c2,batched,6,0.5,LC_HI,154.8938740258169
E2_c2,batched,6,0.5,LC_HI,119.07611752024357
E2_c2,batched,6,0.5,LC_HI,125.44077078291127
E2_c2,batched,6,0.5,LC_HI,199.65351253496243
E2_c2,batched,6,0.5,LC_HI,117.74380743200075
E2_c2,batched,6,0.5,LC_HI,131.88955846198684
E2_c2,batched,6,0.5,LC_HI,176.8627109712124
E2_c2,batched,6,0.5,LC_HI,171.66607836745615
E2_c2,batched,6,0.5,LC_HI,177.85995665896735
E2_c2,batched,6,0.5,LC_HI,110.59949031557052
E2_c2,batched,6,0.5,LC_HI,156.32576516485383
E2_c2,batched,6,0.5,LC_HI,136.35099568905164
E2_c2,batched,6,0.5,LC_HI,92.17407327862486
E2_c2,batched,6,0.5,LC_HI,203.00019673134918
E2_c2,batched,6,0.5,LC_HI,124.81835910812806
E2_c2,batched,6,0.5,LC_HI,180.94198188185553
E2_c2,batched,6,0.5,LC_HI,181.45513751165626
E2_c2,batched,6,0.5,LC_HI,98.91623715976158
E2_c2,batched,6,0.5,LC_HI,148.05006335082885
E2_c2,batched,6,0.5,LC_HI,155.0594103634068
E2_c2,batched,6,0.5,LC_HI,150.97722264020132
E2_c2,batched,6,0.5,LC_HI,190.48156942811232
E2_c2,batched,6,0.5,LC_HI,199.4009751521059
E2_c2,batched,6,0.5,LC_HI,156.553902254017
E2_c2,batched,6,0.5,LC_HI,140.41500796605183
E2_c2,batched,6,0.5,LC_HI,155.76263290518096
E2_c2,batched,6,0.5,LC_HI,120.40502981083088
E2_c2,batched,6,0.5,LC_HI,108.10086732622194
E2_c2,batched,6,0.5,LC_HI,182.80435436336097
E2_c2,batched,6,0.5,LC_HI,139.73861786989406
E2_c2,batched,6,0.5,LC_HI,172.37378939224473
E2_c2,batched,6,0.5,LC_HI,124.04402704131464
E2_c2,batched,6,0.5,LC_HI,161.08451645970075
E2_c2,batched,6,0.5,LC_HI,158.4860262863157
E2_c2,batched,6,0.5,LC_HI,169.68488636768993
E2_c2,batched,6,0.5,LC_HI,121.07778053592911
E2_c2,batched,6,0.5,LC_HI,100.44220153453888
E2_c2,batched,6,0.5,LC_HI,136.50967743098082
E2_c2,batched,6,0.5,LC_HI,121.09698057910033
E2_c2,batched,6,0.5,LC_HI,139.8564438276438
E2_c2,batched,6,0.5,LC_HI,136.7161889414636
E2_c2,batched,6,0.5,LC_HI,149.94745204192682
E2_c2,batched,6,0.5,LC_HI,129.15267864299503
E2_c2,batched,6,0.5,LC_HI,105.27175535051248
E2_c2,batched,6,0.5,LC_HI,178.2922530798437
E2_c2,batched,6,0.5,LC_HI,138.78186981181614
E2_c2,batched,6,0.5,LC_HI,162.96838046250045
E2_c2,batched,6,0.5,LC_HI,121.43710705347928
E2_c2,batched,6,0.5,LC_HI,161.18924867526812
E2_c2,batched,6,0.5,LC_HI,130.11038226943188
E2_c2,batched,6,0.5,LC_HI,143.89208305001773
E2_c2,batched,6,0.5,LC_HI,92.36973266406915
E2_c2,batched,6,0.5,LC_HI,156.21480577582733
E2_c2,batched,6,0.5,LC_HI,153.18481384962556
E2_c2,batched,6,0.5,LC_HI,169.56528512358358
E2_c2,batched,6,0.5,LC_HI,213.99756929702403
E2_c2,batched,6,0.5,LC_HI,147.8139794828206
E2_c2,batched,6,0.5,LC_HI,167.70743239451463
E2_c2,batched,6,0.5,LC_HI,142.6523990730423
E2_c2,batched,6,0.5,LC_LI,133.77490050212754
E2_c2,batched,6,0.5,LC_LI,135.45079303311178
E2_c2,batched,6,0.5,LC_LI,174.81354893010723
E2_c2,batched,6,0.5,LC_LI,140.89719459208683
E2_c2,batched,6,0.5,LC_LI,233.68521338266348
E2_c2,batched,6,0.5,LC_LI,192.9148047354692
E2_c2,batched,6,0.5,LC_LI,179.3626720297566
E2_c2,batched,6,0.5,LC_LI,197.6182055867358
E2_c2,batched,6,0.5,LC_LI,220.37503579638306
E2_c2,batched,6,0.5,LC_LI,196.18282390328
E2_c2,batched,6,0.5,LC_LI,122.10517133224407
E2_c2,batched,6,0.5,LC_LI,198.18257501265307
E2_c2,batched,6,0.5,LC_LI,116.34610606013129
E2_c2,batched,6,0.5,LC_LI,124.62978632615344
E2_c2,batched,6,0.5,LC_LI,209.07433219317886
E2_c2,batched,6,0.5,LC_LI,184.64883930834182
E2_c2,batched,6,0.5,LC_LI,155.31888920285823
E2_c2,batched,6,0.5,LC_LI,146.59300169998596
E2_c2,batched,6,0.5,LC_LI,167.8740332950821
E2_c2,batched,6,0.5,LC_LI,190.13866791525462
E2_c2,batched,6,0.5,LC_LI,165.4809260904141
E2_c2,batched,6,0.5,LC_LI,216.20424228584451
E2_c2,batched,6,0.5,LC_LI,207.41209729497294
E2_c2,batched,6,0.5,LC_LI,175.739101967123
E2_c2,batched,6,0.5,LC_LI,164.19262997376455
E2_c2,batched,6,0.5,LC_LI,190.4393369826906
E2_c2,batched,6,0.5,LC_LI,137.79355675174233
E2_c2,batched,6,0.5,LC_LI,164.55965196517818
E2_c2,batched,6,0.5,LC_LI,125.58276139687915
E2_c2,batched,6,0.5,LC_LI,157.4436402170867
E2_c2,batched,6,0.5,LC_LI,167.58758755342024
E2_c2,batched,6,0.5,LC_LI,191.5459204765368
E2_c2,batched,6,0.5,LC_LI,97.49065939247208
E2_c2,batched,6,0.5,LC_LI,183.79970832863557
E2_c2,batched,6,0.5,LC_LI,140.63688475569475
E2_c2,batched,6,0.5,LC_LI,165.08647316456165
E2_c2,batched,6,0.5,LC_LI,104.01483033942436
E2_c2,batched,6,0.5,LC_LI,127.73032664407167
E2_c2,batched,6,0.5,LC_LI,109.80075104864179
E2_c2,batched,6,0.5,LC_LI,188.1598414783035
E2_c2,batched,6,0.5,LC_LI,152.53007270351378
E2_c2,batched,6,0.5,LC_LI,150.12585187198837
E2_c2,batched,6,0.5,LC_LI,192.77746953038647
E2_c2,batched,6,0.5,LC_LI,160.81211755749868
E2_c2,batched,6,0.5,LC_LI,177.02370558816082
E2_c2,batched,6,0.5,LC_LI,161.80784206121194
E2_c2,batched,6,0.5,LC_LI,169.18122413522693
E2_c2,batched,6,0.5,LC_LI,152.11281658082814
E2_c2,batched,6,0.5,LC_LI,188.23107432699618
E2_c2,batched,6,0.5,LC_LI,160.92049564030577
E2_c2,batched,6,0.5,LC_LI,151.89204218542886
E2_c2,batched,6,0.5,LC_LI,114.47559158127545
E2_c2,batched,6,0.5,LC_LI,166.075313819432
E2_c2,batched,6,0.5,LC_LI,230.39059036939895
E2_c2,batched,6,0.5,LC_LI,98.07630128042962
E2_c2,batched,6,0.5,LC_LI,224.64265758060913
E2_c2,batched,6,0.5,LC_LI,109.79823944548987
E2_c2,batched,6,0.5,LC_LI,155.10612522424813
E2_c2,batched,6,0.5,LC_LI,161.64917587596977
E2_c2,batched,6,0.5,LC_LI,202.44209268096319
E2_c2,batched,6,0.5,LC_LI,175.62067944342436
E2_c2,batched,6,0.5,LC_LI,117.25657464495457
E2_c2,batched,6,0.5,LC_LI,149.61625541323593
E2_c2,batched,6,0.5,LC_LI,190.69079306618522
E2_c2,batched,6,0.5,LC_LI,154.10657989957346
E2_c2,batched,6,0.5,LC_LI,136.7746356448428
E2_c2,batched,6,0.5,LC_LI,154.74345376461454
E2_c2,batched,6,0.5,LC_LI,150.94994460078902
E2_c2,batched,6,0.5,LC_LI,142.53483314599103
E2_c2,batched,6,0.5,LC_LI,164.27316063615143
E2_c2,batched,6,0.5,LC_LI,172.0795431624264
E2_c2,batched,6,0.5,LC_LI,175.7443679199564
E2_c2,batched,6,0.5,LC_LI,130.3440146850181
E2_c2,batched,6,0.5,LC_LI,151.50708037531305
E2_c2,batched,6,0.5,LC_LI,137.80069443606732
E2_c2,batched,6,0.5,LC_LI,174.55551638887837
E2_c2,batched,6,0.5,LC_LI,168.86852555419813
E2_c2,batched,6,0.5,LC_LI,208.65251214188507
E2_c2,batched,6,0.5,LC_LI,206.22697693178148
E2_c2,batched,6,0.5,LC_LI,131.5854966765025
E2_c2,batched,6,0.5,LC_LI,153.1898287526085
E2_c2,batched,6,0.5,LC_LI,129.9897101296292
E2_c2,batched,6,0.5,LC_LI,181.519422668946
E2_c2,batched,6,0.5,LC_LI,141.45103618342435
E2_c2,batched,6,0.5,LC_LI,155.20843581788873
E2_c2,batched,6,0.5,LC_LI,174.42149430909606
E2_c2,batched,6,0.5,LC_LI,145.53310100915922
E2_c2,batched,6,0.5,LC_LI,169.4852327912475
E2_c2,batched,6,0.5,LC_LI,137.68166831109755
E2_c2,batched,6,0.5,LC_LI,152.34588859477913
E2_c2,batched,6,0.5,LC_LI,128.14515093225134
E2_c2,batched,6,0.5,LC_LI,157.39773296238667
E2_c2,batched,6,0.5,LC_LI,175.3217067313204
E2_c2,batched,6,0.5,LC_LI,223.29669809540252
E2_c2,batched,6,0.5,LC_LI,144.94097831953792
E2_c2,batched,6,0.5,LC_LI,166.4912247808012
E2_c2,batched,6,0.5,LC_LI,170.8274839491242
E2_c2,batched,6,0.5,LC_LI,149.91696938858271
E2_c2,batched,6,0.5,LC_LI,186.5788225278742
E2_c2,batched,6,0.5,LC_LI,115.52557414735689
E2_c2,batched,6,0.5,LC_LI,199.3421973319339
E2_c2,batched,6,0.5,LC_LI,164.23927236832913
E2_c2,batched,6,0.5,LC_LI,167.53471133746
E2_c2,batched,6,0.5,LC_LI,181.82510449761173
E2_c2,batched,6,0.5,LC_LI,114.19113957251085
E2_c2,batched,6,0.5,LC_LI,155.24682240466836
E2_c2,batched,6,0.5,LC_LI,133.01024424347565
E2_c2,batched,6,0.5,LC_LI,167.61227814953273
E2_c2,batched,6,0.5,LC_LI,133.1658982376592
E2_c2,batched,6,0.5,LC_LI,227.85293049170082
E2_c2,batched,6,0.5,LC_LI,163.9854187261777
E2_c2,batched,6,0.5,LC_LI,165.20904284957194
E2_c2,batched,6,0.5,LC_LI,137.94113761432408
E2_c2,batched,6,0.5,LC_LI,185.37078388826598
E2_c2,batched,6,0.5,LC_LI,116.1471955097864
E2_c2,batched,6,0.5,LC_LI,173.58543819630952
E2_c2,batched,6,0.5,LC_LI,125.750261890785
E2_c2,batched,6,0.5,LC_LI,107.43067785390528
E2_c2,batched,6,0.5,LC_LI,134.57924659115554
E2_c2,batched,6,0.5,LC_LI,198.36371051049807
E2_c2,batched,6,0.5,LC_LI,176.71604389425164
E2_c2,batched,6,0.5,LC_LI,148.46686373881164
E2_c2,batched,6,0.5,LC_LI,196.19928444426822
E2_c2,batched,6,0.5,LC_LI,113.8042954343932
E2_c2,batched,6,0.5,LC_LI,158.09312054805434
E2_c2,batched,6,0.5,LC_LI,146.43505959931738
E2_c2,batched,6,0.5,LC_LI,176.2690206295915
E2_c2,batched,6,0.5,LC_LI,116.78204829521016
E2_c2,batched,6,0.5,LC_LI,163.97914244590964
E2_c2,batched,6,0.5,LC_LI,178.09434155706197
E2_c2,batched,6,0.5,LC_LI,180.39775164414172
E2_c2,batched,6,0.5,LC_LI,161.93019944792067
E2_c2,batched,6,0.5,LC_LI,178.3563635762541
E2_c2,batched,6,0.5,LC_LI,137.80291412007236
E2_c2,batched,6,0.5,LC_LI,157.22430510811077
E2_c2,batched,6,0.5,LC_LI,167.5613231303174
E2_c2,batched,6,0.5,LC_LI,189.74190148748505
E2_c2,batched,6,0.5,LC_LI,184.03628907411405
E2_c2,batched,6,0.5,LC_LI,148.59140006601015
E2_c2,batched,6,0.5,LC_LI,139.9457809287497
E2_c2,batched,6,0.5,LC_LI,169.6357810231223
E2_c2,batched,6,0.5,LC_LI,190.03750132781667
E2_c2,batched,6,0.5,LC_LI,166.22105363943376
E2_c2,batched,6,0.5,LC_LI,163.33508449178214
E2_c2,batched,6,0.5,LC_LI,186.28301553291217
E2_c2,batched,6,0.5,LC_LI,153.3415043214677
E2_c2,batched,6,0.5,LC_LI,129.5470009878324
E2_c2,batched,6,0.5,LC_LI,122.59479854993295
E2_c2,batched,6,0.5,LC_LI,169.39471885846888
E2_c2,batched,6,0.5,LC_LI,199.8546854248086
E2_c2,batched,6,0.5,LC_LI,172.57709307761337
E2_c2,batched,6,0.5,LC_LI,137.0292861970238
E2_c2,batched,6,0.5,LC_LI,149.55058021843925
E2_c2,batched,6,0.5,LC_LI,166.4225290408857
E2_c2,batched,6,0.5,LC_LI,154.27653035166225
E2_c2,batched,6,0.5,LC_LI,115.95792743344411
E2_c2,batched,6,0.5,LC_LI,158.07738923699694
E2_c2,batched,6,0.5,LC_LI,121.99449511657131
E2_c2,batched,6,0.5,LC_LI,155.9035421474892
E2_c2,batched,6,0.5,LC_LI,160.2501643570164
E2_c2,batched,6,0.5,LC_LI,141.66300381206014
E2_c2,batched,6,0.5,LC_LI,161.98841970723362
E2_c2,batched,6,0.5,LC_LI,145.95113136392337
E2_c2,batched,6,0.5,LC_LI,205.7354236835362
E2_c2,batched,6,0.5,LC_LI,151.99982912743462
E2_c2,batched,6,0.5,LC_LI,174.96840107021947
E2_c2,batched,6,0.5,LC_LI,153.39778618209186
E2_c2,batched,6,0.5,LC_LI,185.49373206559022
E2_c2,batched,6,0.5,LC_LI,162.78158059879524
E2_c2,batched,6,0.5,LC_LI,145.57372494392342
E2_c2,batched,6,0.5,LC_LI,181.76011492854965
