config,capacities,total_cap,arm,makespan
homog_2-2-2,"[2, 2, 2]",6,LC_LI,149.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,106.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,115.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,112.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,135.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,179.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,136.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,145.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,121.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,97.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,112.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,106.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,145.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,121.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,146.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,121.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,107.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,169.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,101.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,100.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,101.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,150.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,135.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,101.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,112.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,170.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,112.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,130.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,151.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,87.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,126.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,106.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,96.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,140.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,136.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,92.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,121.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,121.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,105.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,121.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,131.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,121.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,141.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,125.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,95.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,107.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,169.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,131.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,126.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,101.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,159.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,126.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,131.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,91.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,112.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,95.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,141.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,110.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,106.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,106.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,92.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,151.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,77.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,105.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,77.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,107.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,156.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,112.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,127.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,170.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,111.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,135.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,101.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,145.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,156.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,141.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,136.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,112.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,170.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,116.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,87.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,107.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,120.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,105.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,140.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,179.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,106.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,106.0
homog_2-2-2,"[2, 2, 2]",6,LC_LI,107.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,110.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,136.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,209.0
hetero_1-2-3,"[1, 2, 3]",6,random,110.0
hetero_1-2-3,"[1, 2, 3]",6,random,96.0
hetero_1-2-3,"[1, 2, 3]",6,random,105.0
hetero_1-2-3,"[1, 2, 3]",6,random,160.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,120.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,154.0
hetero_1-2-3,"[1, 2, 3]",6,random,150.0
hetero_1-2-3,"[1, 2, 3]",6,random,140.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,63.0
hetero_1-2-3,"[1, 2, 3]",6,random,130.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,175.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,130.0
hetero_1-2-3,"[1, 2, 3]",6,random,136.0
hetero_1-2-3,"[1, 2, 3]",6,random,76.0
hetero_1-2-3,"[1, 2, 3]",6,random,136.0
hetero_1-2-3,"[1, 2, 3]",6,random,130.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,136.0
hetero_1-2-3,"[1, 2, 3]",6,random,92.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,155.0
hetero_1-2-3,"[1, 2, 3]",6,random,91.0
hetero_1-2-3,"[1, 2, 3]",6,random,87.0
hetero_1-2-3,"[1, 2, 3]",6,random,63.0
hetero_1-2-3,"[1, 2, 3]",6,random,92.0
hetero_1-2-3,"[1, 2, 3]",6,random,125.0
hetero_1-2-3,"[1, 2, 3]",6,random,144.0
hetero_1-2-3,"[1, 2, 3]",6,random,114.0
hetero_1-2-3,"[1, 2, 3]",6,random,120.0
hetero_1-2-3,"[1, 2, 3]",6,random,96.0
hetero_1-2-3,"[1, 2, 3]",6,random,184.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,130.0
hetero_1-2-3,"[1, 2, 3]",6,random,159.0
hetero_1-2-3,"[1, 2, 3]",6,random,125.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,91.0
hetero_1-2-3,"[1, 2, 3]",6,random,145.0
hetero_1-2-3,"[1, 2, 3]",6,random,150.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,96.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,160.0
hetero_1-2-3,"[1, 2, 3]",6,random,125.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,87.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,71.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,145.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,130.0
hetero_1-2-3,"[1, 2, 3]",6,random,92.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,144.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,180.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,115.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,77.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,115.0
hetero_1-2-3,"[1, 2, 3]",6,random,159.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,115.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,160.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,115.0
hetero_1-2-3,"[1, 2, 3]",6,random,151.0
hetero_1-2-3,"[1, 2, 3]",6,random,117.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,131.0
hetero_1-2-3,"[1, 2, 3]",6,random,150.0
hetero_1-2-3,"[1, 2, 3]",6,random,131.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,115.0
hetero_1-2-3,"[1, 2, 3]",6,random,67.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,140.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,125.0
hetero_1-2-3,"[1, 2, 3]",6,random,91.0
hetero_1-2-3,"[1, 2, 3]",6,random,130.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,170.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,160.0
hetero_1-2-3,"[1, 2, 3]",6,random,154.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,124.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,72.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,111.0
hetero_1-2-3,"[1, 2, 3]",6,random,140.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,96.0
hetero_1-2-3,"[1, 2, 3]",6,random,102.0
hetero_1-2-3,"[1, 2, 3]",6,random,72.0
hetero_1-2-3,"[1, 2, 3]",6,random,131.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,82.0
hetero_1-2-3,"[1, 2, 3]",6,random,155.0
hetero_1-2-3,"[1, 2, 3]",6,random,169.0
hetero_1-2-3,"[1, 2, 3]",6,random,150.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,120.0
hetero_1-2-3,"[1, 2, 3]",6,random,159.0
hetero_1-2-3,"[1, 2, 3]",6,random,150.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,159.0
hetero_1-2-3,"[1, 2, 3]",6,random,92.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,96.0
hetero_1-2-3,"[1, 2, 3]",6,random,97.0
hetero_1-2-3,"[1, 2, 3]",6,random,131.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,102.0
hetero_1-2-3,"[1, 2, 3]",6,random,131.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,116.0
hetero_1-2-3,"[1, 2, 3]",6,random,150.0
hetero_1-2-3,"[1, 2, 3]",6,random,115.0
hetero_1-2-3,"[1, 2, 3]",6,random,91.0
hetero_1-2-3,"[1, 2, 3]",6,random,101.0
hetero_1-2-3,"[1, 2, 3]",6,random,139.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,120.0
hetero_1-2-3,"[1, 2, 3]",6,random,174.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,76.0
hetero_1-2-3,"[1, 2, 3]",6,random,141.0
hetero_1-2-3,"[1, 2, 3]",6,random,135.0
hetero_1-2-3,"[1, 2, 3]",6,random,82.0
hetero_1-2-3,"[1, 2, 3]",6,random,110.0
hetero_1-2-3,"[1, 2, 3]",6,random,150.0
hetero_1-2-3,"[1, 2, 3]",6,random,115.0
hetero_1-2-3,"[1, 2, 3]",6,random,96.0
hetero_1-2-3,"[1, 2, 3]",6,random,106.0
hetero_1-2-3,"[1, 2, 3]",6,random,155.0
hetero_1-2-3,"[1, 2, 3]",6,random,126.0
hetero_1-2-3,"[1, 2, 3]",6,random,124.0
hetero_1-2-3,"[1, 2, 3]",6,random,121.0
hetero_1-2-3,"[1, 2, 3]",6,random,145.0
hetero_1-2-3,"[1, 2, 3]",6,random,87.0
hetero_1-2-3,"[1, 2, 3]",6,random,125.0
hetero_1-2-3,"[1, 2, 3]",6,random,92.0
hetero_1-2-3,"[1, 2, 3]",6,random,125.0
hetero_1-2-3,"[1, 2, 3]",6,random,107.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,174.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,91.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,175.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,184.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,146.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,86.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,77.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,164.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,139.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,175.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,112.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,154.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,165.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,110.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,81.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,149.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,174.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,164.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,149.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,126.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,110.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,164.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,130.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,125.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,77.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,165.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,145.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,110.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,102.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,96.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,110.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,121.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,110.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,155.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,101.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,105.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,114.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,86.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,58.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,110.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,131.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,86.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,63.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,106.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,140.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,116.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,120.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,87.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,149.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,110.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,111.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,82.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,115.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,150.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,100.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,151.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,100.0
hetero_1-2-3,"[1, 2, 3]",6,HC_HI,135.0
