cell,size,arm,policy,makespan
E2_c2|batched,8,favorable,P0,208.0
E2_c2|batched,8,favorable,P0,106.0
E2_c2|batched,8,favorable,P0,150.0
E2_c2|batched,8,favorable,P0,165.0
E2_c2|batched,8,favorable,P0,218.0
E2_c2|batched,8,favorable,P0,184.0
E2_c2|batched,8,favorable,P0,184.0
E2_c2|batched,8,favorable,P0,92.0
E2_c2|batched,8,favorable,P0,246.0
E2_c2|batched,8,favorable,P0,198.0
E2_c2|batched,8,favorable,P0,179.0
E2_c2|batched,8,favorable,P0,272.0
E2_c2|batched,8,favorable,P0,202.0
E2_c2|batched,8,favorable,P0,213.0
E2_c2|batched,8,favorable,P0,261.0
E2_c2|batched,8,favorable,P0,194.0
E2_c2|batched,8,favorable,P0,237.0
E2_c2|batched,8,favorable,P0,198.0
E2_c2|batched,8,favorable,P0,218.0
E2_c2|batched,8,favorable,P0,106.0
E2_c2|batched,8,favorable,P0,168.0
E2_c2|batched,8,favorable,P0,198.0
E2_c2|batched,8,favorable,P0,218.0
E2_c2|batched,8,favorable,P0,179.0
E2_c2|batched,8,favorable,P0,232.0
E2_c2|batched,8,favorable,P0,222.0
E2_c2|batched,8,favorable,P0,183.0
E2_c2|batched,8,favorable,P1,218.0
E2_c2|batched,8,favorable,P1,228.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,197.0
E2_c2|batched,8,favorable,P1,228.0
E2_c2|batched,8,favorable,P1,149.0
E2_c2|batched,8,favorable,P1,184.0
E2_c2|batched,8,favorable,P1,140.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,145.0
E2_c2|batched,8,favorable,P1,120.0
E2_c2|batched,8,favorable,P1,238.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,228.0
E2_c2|batched,8,favorable,P1,213.0
E2_c2|batched,8,favorable,P1,146.0
E2_c2|batched,8,favorable,P1,104.0
E2_c2|batched,8,favorable,P1,218.0
E2_c2|batched,8,favorable,P1,134.0
E2_c2|batched,8,favorable,P1,214.0
E2_c2|batched,8,favorable,P1,97.0
E2_c2|batched,8,favorable,P1,227.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,184.0
E2_c2|batched,8,favorable,P1,154.0
E2_c2|batched,8,favorable,P1,174.0
E2_c2|batched,8,favorable,P1,204.0
E2_c2|batched,8,favorable,P1,149.0
E2_c2|batched,8,favorable,P1,135.0
E2_c2|batched,8,favorable,P1,183.0
E2_c2|batched,8,favorable,P1,114.0
E2_c2|batched,8,favorable,P1,207.0
E2_c2|batched,8,favorable,P1,237.0
E2_c2|batched,8,favorable,P1,144.0
E2_c2|batched,8,favorable,P1,125.0
E2_c2|batched,8,favorable,P1,195.0
E2_c2|batched,8,favorable,P1,198.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,179.0
E2_c2|batched,8,favorable,P1,212.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,232.0
E2_c2|batched,8,favorable,P1,150.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,125.0
E2_c2|batched,8,favorable,P1,145.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,237.0
E2_c2|batched,8,favorable,P1,116.0
E2_c2|batched,8,favorable,P1,184.0
E2_c2|batched,8,favorable,P1,218.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,165.0
E2_c2|batched,8,favorable,P1,178.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,213.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,159.0
E2_c2|batched,8,favorable,P1,140.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,222.0
E2_c2|batched,8,favorable,P1,198.0
E2_c2|batched,8,favorable,P1,232.0
E2_c2|batched,8,favorable,P1,252.0
E2_c2|batched,8,favorable,P1,145.0
E2_c2|batched,8,favorable,P1,183.0
E2_c2|batched,8,favorable,P1,175.0
E2_c2|batched,8,favorable,P1,174.0
E2_c2|batched,8,favorable,P1,116.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,204.0
E2_c2|batched,8,favorable,P1,178.0
E2_c2|batched,8,favorable,P1,214.0
E2_c2|batched,8,favorable,P1,120.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,178.0
E2_c2|batched,8,favorable,P1,223.0
E2_c2|batched,8,favorable,P1,179.0
E2_c2|batched,8,favorable,P1,199.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,223.0
E2_c2|batched,8,favorable,P1,149.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,145.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,184.0
E2_c2|batched,8,favorable,P1,140.0
E2_c2|batched,8,favorable,P1,204.0
E2_c2|batched,8,favorable,P1,198.0
E2_c2|batched,8,favorable,P1,174.0
E2_c2|batched,8,favorable,P1,145.0
E2_c2|batched,8,favorable,P1,174.0
E2_c2|batched,8,favorable,P1,218.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,170.0
E2_c2|batched,8,favorable,P1,199.0
E2_c2|batched,8,favorable,P1,204.0
E2_c2|batched,8,favorable,P1,154.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,160.0
E2_c2|batched,8,favorable,P1,218.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,165.0
E2_c2|batched,8,favorable,P1,261.0
E2_c2|batched,8,favorable,P1,106.0
E2_c2|batched,8,favorable,P1,165.0
E2_c2|batched,8,favorable,P1,218.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,131.0
E2_c2|batched,8,favorable,P1,251.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,213.0
E2_c2|batched,8,favorable,P1,217.0
E2_c2|batched,8,favorable,P1,267.0
E2_c2|batched,8,favorable,P1,154.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,209.0
E2_c2|batched,8,favorable,P1,145.0
E2_c2|batched,8,favorable,P1,135.0
E2_c2|batched,8,favorable,P1,126.0
E2_c2|batched,8,favorable,P1,168.0
E2_c2|batched,8,favorable,P1,257.0
E2_c2|batched,8,favorable,P1,149.0
E2_c2|batched,8,favorable,P1,165.0
E2_c2|batched,8,favorable,P1,154.0
E2_c2|batched,8,favorable,P1,237.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,198.0
E2_c2|batched,8,favorable,P1,141.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,175.0
E2_c2|batched,8,favorable,P1,193.0
E2_c2|batched,8,favorable,P1,149.0
E2_c2|batched,8,favorable,P1,159.0
E2_c2|batched,8,favorable,P1,213.0
E2_c2|batched,8,favorable,P1,114.0
E2_c2|batched,8,favorable,P1,149.0
E2_c2|batched,8,favorable,P1,213.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,238.0
E2_c2|batched,8,favorable,P1,160.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,150.0
E2_c2|batched,8,favorable,P1,135.0
E2_c2|batched,8,favorable,P1,232.0
E2_c2|batched,8,favorable,P1,175.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,141.0
E2_c2|batched,8,favorable,P1,170.0
E2_c2|batched,8,favorable,P1,169.0
E2_c2|batched,8,favorable,P1,174.0
E2_c2|batched,8,favorable,P1,223.0
E2_c2|batched,8,favorable,P1,243.0
E2_c2|batched,8,favorable,P1,199.0
E2_c2|batched,8,favorable,P1,252.0
E2_c2|batched,8,favorable,P1,155.0
E2_c2|batched,8,favorable,P1,169.0
E2_c2|batched,8,favorable,P1,208.0
E2_c2|batched,8,favorable,P1,159.0
E2_c2|batched,8,favorable,P1,198.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,203.0
E2_c2|batched,8,favorable,P1,212.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,179.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,149.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,228.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,252.0
E2_c2|batched,8,favorable,P1,189.0
E2_c2|batched,8,favorable,P1,194.0
E2_c2|batched,8,favorable,P1,139.0
E2_c2|batched,8,favorable,P1,130.0
E2_c2|batched,8,favorable,P1,188.0
E2_c2|batched,8,favorable,P1,218.0
E2_c2|batched,8,favorable,P1,237.0
E2_c2|batched,8,favorable,P1,159.0
E2_c2|batched,8,favorable,P1,150.0
E2_c2|batched,8,favorable,P1,237.0
E2_c2|batched,8,favorable,P1,184.0
E2_c2|batched,8,favorable,P1,213.0
E2_c2|batched,8,favorable,P1,164.0
E2_c2|batched,8,favorable,P1,170.0
E2_c2|batched,8,favorable,P1,175.0
E2_c2|batched,8,favorable,P1,154.0
E2_c2|batched,8,favorable,P1,190.0
E2_c2|batched,8,favorable,P1,155.0
E2_c2|batched,8,favorable,P1,150.0
E2_c2|batched,8,favorable,P1,154.0
E3_c2|batched,4,random,P_fcfs,96.0
E3_c2|batched,4,random,P_fcfs,121.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,112.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,58.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,131.0
E3_c2|batched,4,random,P_fcfs,63.0
E3_c2|batched,4,random,P_fcfs,91.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,34.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,86.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,63.0
E3_c2|batched,4,random,P_fcfs,96.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,53.0
E3_c2|batched,4,random,P_fcfs,91.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,96.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,126.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,62.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,78.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,62.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,96.0
E3_c2|batched,4,random,P_fcfs,86.0
E3_c2|batched,4,random,P_fcfs,81.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,76.0
E3_c2|batched,4,random,P_fcfs,42.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,53.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,86.0
E3_c2|batched,4,random,P_fcfs,62.0
E3_c2|batched,4,random,P_fcfs,121.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,78.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,126.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,121.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,76.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,102.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,96.0
E3_c2|batched,4,random,P_fcfs,96.0
E3_c2|batched,4,random,P_fcfs,58.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,146.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,131.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,67.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,67.0
E3_c2|batched,4,random,P_fcfs,71.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,107.0
E3_c2|batched,4,random,P_fcfs,48.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,86.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,67.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,102.0
E3_c2|batched,4,random,P_fcfs,91.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,78.0
E3_c2|batched,4,random,P_fcfs,67.0
E3_c2|batched,4,random,P_fcfs,121.0
E3_c2|batched,4,random,P_fcfs,107.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,107.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,71.0
E3_c2|batched,4,random,P_fcfs,102.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,81.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,121.0
E3_c2|batched,4,random,P_fcfs,141.0
E3_c2|batched,4,random,P_fcfs,62.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,76.0
E3_c2|batched,4,random,P_fcfs,126.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,67.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,107.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,72.0
E3_c2|batched,4,random,P_fcfs,91.0
E3_c2|batched,4,random,P_fcfs,131.0
E3_c2|batched,4,random,P_fcfs,58.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,126.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,63.0
E3_c2|batched,4,random,P_fcfs,106.0
E3_c2|batched,4,random,P_fcfs,53.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,67.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,131.0
E3_c2|batched,4,random,P_fcfs,91.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,102.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,111.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,87.0
E3_c2|batched,4,random,P_fcfs,110.0
E3_c2|batched,4,random,P_fcfs,91.0
E3_c2|batched,4,random,P_fcfs,101.0
E3_c2|batched,4,random,P_fcfs,97.0
E3_c2|batched,4,random,P_fcfs,116.0
E3_c2|batched,4,random,P_fcfs,107.0
E3_c2|batched,4,random,P_fcfs,43.0
E3_c2|batched,4,random,P_fcfs,82.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,77.0
E3_c2|batched,4,random,P_fcfs,92.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,97.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,102.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,102.0
E3_c2|batched,4,random,P0,71.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,68.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,102.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,48.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,58.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,53.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,121.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,78.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,136.0
E3_c2|batched,4,random,P0,52.0
E3_c2|batched,4,random,P0,57.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,48.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,53.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,58.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,78.0
E3_c2|batched,4,random,P0,66.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,116.0
E3_c2|batched,4,random,P0,62.0
E3_c2|batched,4,random,P0,116.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,72.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,96.0
E3_c2|batched,4,random,P0,38.0
E3_c2|batched,4,random,P0,112.0
E3_c2|batched,4,random,P0,116.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,97.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,57.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,91.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,78.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,38.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,126.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,110.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,97.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,48.0
E3_c2|batched,4,random,P0,116.0
E3_c2|batched,4,random,P0,58.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,102.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,43.0
E3_c2|batched,4,random,P0,97.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,121.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,126.0
E3_c2|batched,4,random,P0,136.0
E3_c2|batched,4,random,P0,53.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,86.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,62.0
E3_c2|batched,4,random,P0,96.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,78.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,106.0
E3_c2|batched,4,random,P0,151.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,53.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,68.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,58.0
E3_c2|batched,4,random,P0,112.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,66.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,91.0
E3_c2|batched,4,random,P0,146.0
E3_c2|batched,4,random,P0,53.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,96.0
E3_c2|batched,4,random,P0,97.0
E3_c2|batched,4,random,P0,91.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,102.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,91.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,83.0
E3_c2|batched,4,random,P0,58.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,68.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,77.0
E3_c2|batched,4,random,P0,136.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,112.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,126.0
E3_c2|batched,4,random,P0,62.0
E3_c2|batched,4,random,P0,53.0
E3_c2|batched,4,random,P0,101.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,82.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,68.0
E3_c2|batched,4,random,P0,62.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,111.0
E3_c2|batched,4,random,P0,83.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,63.0
E3_c2|batched,4,random,P0,91.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,72.0
E3_c2|batched,4,random,P0,81.0
E3_c2|batched,4,random,P0,73.0
E3_c2|batched,4,random,P0,87.0
E3_c2|batched,4,random,P0,121.0
E3_c2|batched,4,random,P0,92.0
E3_c2|batched,4,random,P0,97.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P0,67.0
E3_c2|batched,4,random,P1,82.0
E3_c2|batched,4,random,P1,86.0
E3_c2|batched,4,random,P1,57.0
E3_c2|batched,4,random,P1,72.0
E3_c2|batched,4,random,P1,81.0
E3_c2|batched,4,random,P1,37.0
E3_c2|batched,4,random,P1,73.0
E3_c2|batched,4,random,P1,86.0
E3_c2|batched,4,random,P1,82.0
