regime,model,size,policy,arm,favorable_corner,makespan,stagger_cv
E2_c2,abstraction,8,cluster,random,HC_HI,170.43524830123872,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,130.71693766448928,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,116.55935174122772,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,160.86052153204395,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,170.20043937232532,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,90.61009557734609,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,135.29833626700773,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,131.97206446273566,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,119.31179638101467,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,150.1117602775454,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,148.96974922179885,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,154.88492443170645,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,160.0392432947002,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,171.07849799831274,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,144.7510427061096,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,146.64345489085437,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,159.10018621897893,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,166.50846349990871,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,140.63949243761112,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,132.88984550343977,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,148.97955863355787,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.53012570607626,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,151.92161591355398,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,152.57625290299958,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,126.22688485381384,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,119.9165684121962,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,164.72183629465167,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,153.6023863450448,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,150.49371377774426,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,140.09489133038986,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,164.69786806660295,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,167.69203967182528,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,133.60604656171387,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,145.11433394110168,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,178.31445773514525,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,159.68796428655367,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,145.69870793474917,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,97.55926411062964,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,150.26944748291078,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,181.95034147367284,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,137.70100837887978,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,140.99194011325267,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,140.21751594617209,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,132.2478695713662,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,148.20798981061643,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,160.23858147353414,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.81684616649937,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,165.5776974637044,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,147.54722860647857,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,129.62805433507964,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.37041007668756,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,126.44238741989277,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,120.9105254518251,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,166.69542447219226,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,145.83398931238267,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,137.37356521216222,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,160.9746246489172,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,163.93514448233933,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,117.73590104357464,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,137.10979034011578,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,145.55963741718216,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,137.27694676977254,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,146.1710731990015,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,169.15552207642136,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,176.88059534376015,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,127.57222379084254,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,155.82112591424413,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,145.09904660601353,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,172.63404415812124,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.00453448872776,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,164.74787834982732,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,118.70906200301913,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,146.61558675879283,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,146.36992874970244,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,198.62792879590137,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,116.90091404289548,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,172.30610679790317,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,142.8970720349946,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,149.56134690708865,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,116.70865180997562,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,181.62502273870237,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,159.4413991833684,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,160.85905753073405,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.34816781330704,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,140.55577553337042,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,133.70230606726824,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,181.67207232742635,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,170.43138489955837,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,117.85820367680844,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,116.60652508067193,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,156.09960457980685,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,113.06405774496787,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,147.69731995562034,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,154.1878939772989,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,114.86856125998078,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,119.18964885064108,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,168.06748321069708,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,168.82449297422136,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,151.0318961468051,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.48904565482155,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,134.56971921445347,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.4167062335266,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,191.4262164370358,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,147.37194539622908,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,135.94700869464813,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,168.57017530989782,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,141.33058060998738,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,196.55464544794785,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,145.77822735101722,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,134.99275866836746,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,168.32598282687363,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,178.39420592388274,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,152.17838275155222,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,146.95584105752894,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,153.1068756552809,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,126.8098169046343,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,117.64171182213317,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,129.5906981647936,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,99.23588808555166,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,146.95979435920782,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,176.78686797571436,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,144.9065799739551,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,185.04038368320755,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,137.56373956482264,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,199.31897485866781,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,203.62290607665,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,101.41874929748666,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,132.27549062033992,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,114.41793576571249,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,170.67788304729157,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,175.94482844644102,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,148.28202895574572,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.0893105836869,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,133.23721540715925,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,142.2883943795593,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,145.6732132506088,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,158.52848394113,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,114.06960070438294,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,152.261386024687,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,172.4096775357101,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,170.78734725763172,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,190.23835808645947,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,179.69973616171387,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,161.3077244960674,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,165.29912934618156,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,150.0680481760845,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,149.17168642435269,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,143.24575135275182,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,123.88799016370501,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,190.7083002342709,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,131.3001517225839,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,154.76078255505112,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,149.99444514928973,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,141.031737248543,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,129.42024274165303,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,136.42124685302792,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,133.27100040047418,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,147.27484322100415,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,166.7150110209434,0.5
E2_c2,abstraction,8,cluster,random,HC_HI,162.03006123497758,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,141.2296113031021,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,95.68906381859055,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,129.93846537202063,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,159.3841082333808,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,151.23431558967044,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,160.25540131606067,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,123.42402267707868,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,159.9029098233715,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,122.70862902858231,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,137.63041945169033,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,119.18690615039694,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,170.17830295326422,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,194.5554772412111,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,185.5377136577836,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,121.56120699840596,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,132.12990606979554,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,172.9935723632505,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,108.72018919196768,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,122.68080560190495,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,156.83743827683475,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,144.1196322681202,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,199.56410067310847,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,149.14352965574454,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,137.7238156162615,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,167.42766181916585,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,146.33103575433972,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,185.12969712789834,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,134.24996318944508,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,127.1056477601616,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,156.5889093064441,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,112.95241331985093,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,115.76843621509168,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,129.87002524891136,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,155.95517023394362,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,135.57345163053105,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,157.5614640873306,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,114.37850313918756,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,186.15436728051478,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,133.60031835920398,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,168.56988354386164,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,178.7694783605621,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,142.36449689914517,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,160.40980855637648,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,152.53635462822285,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,125.26367881626172,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,196.72264661900005,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,162.51329970873013,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,107.57492168088825,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,138.39802918596234,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,147.17162316711165,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,151.3690343242862,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,125.57264067155742,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,148.5907068226769,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,131.73307416644775,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,154.94528461286205,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,109.38801446484396,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,148.16554109457215,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,117.28932383170708,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,151.24486843248613,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,126.50385956400784,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,142.3633379222046,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,158.2296591350115,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,170.21042201786543,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,145.8114882175911,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,146.34490560193217,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,164.5683273394665,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,99.24013868124524,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,119.82480206710764,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,121.68124958946778,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,145.34307552880472,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,123.0493410675644,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,125.31485493516658,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,146.61144337089843,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,180.57747684916376,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,115.85773492451186,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,143.08240128037068,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,121.07866582444308,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,102.27299475066778,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,185.83865331540008,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,139.78167156007734,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,175.00638523474782,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,151.3712758663049,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,176.4566284457333,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,135.1235494425782,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,135.08044287973868,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,142.9660036279584,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,134.08876802374758,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,124.94367824919864,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,180.86492558141444,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,156.8448030392053,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,137.64530760150882,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,126.99828338615472,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,157.71052683533748,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,126.50699753739744,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,132.24575040645502,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,107.05221136613046,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,154.63101293913928,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,200.48478798100356,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,164.52874739376108,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,134.0604692734872,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,142.16776664968262,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,182.1012761577815,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,116.15710724983722,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,116.77588246409668,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,139.21882857406277,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,170.93594633186248,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,175.62056396578294,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,160.45076466254386,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,150.70761153960694,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,181.8839887275899,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,108.73315691000543,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,127.09433394973469,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,129.7084433922878,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,135.6803722267195,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,159.462429556227,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,141.3174977883656,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,113.54454634172681,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,141.3329381204335,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,146.0465240586066,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,154.02973751728075,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,119.58296404875715,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,99.5048623478526,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,144.07318921265409,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,147.97302172204866,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,137.37169259467709,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,133.96126608410182,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,134.5479639340721,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,100.69946271991402,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,112.72432922406274,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,114.04127431311812,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,136.45095041148255,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,117.19185420830605,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,150.89596857380008,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,128.57239777682838,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,136.1804364295141,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,184.71039123680615,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,126.07223147889725,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,156.25413989862705,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,107.10104102279041,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,143.1636760138501,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,153.86658838129125,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,126.46199994742064,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,137.7142411744435,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,164.8753985290012,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,117.32642535438985,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,170.43112250395734,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,134.01473202835058,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,122.11788482581488,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,167.4349919408191,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,155.87231342047141,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,150.43108117938283,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,163.44920101089025,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,136.20111246725884,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,145.02864297706432,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,143.0632227261841,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,175.25889330829534,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,135.24953940338958,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,140.42412130120417,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,155.46271093121905,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,146.73911722507427,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,126.42682733589905,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,154.42524707060585,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,175.00247167356684,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,112.97175971522498,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,158.20104747929733,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,134.15147270962808,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,101.01501487751848,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,104.43572957104797,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,169.32816744125256,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,115.16845455448896,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,102.45586541594484,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,144.11424452583321,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,147.83242857417827,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,134.65557959488407,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,150.6524517972625,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,133.94711293962462,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,132.66659643106817,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,136.6377922902211,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,153.27432150232295,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,167.86396242251217,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,155.9482531831194,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,169.19066484975428,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,116.64885851804138,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,153.0780291859678,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,152.08793143329333,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,132.2923361595636,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,102.69649172033559,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,154.06428084111246,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,156.09496581141366,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,145.68710449937146,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,117.19241613761322,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,132.77835905340072,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,171.74064195461602,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,194.5178307865292,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,104.70755301778463,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,108.13534024961936,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,152.52998123146457,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,150.29948515887844,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,135.88172878990375,0.5
E2_c2,abstraction,8,cluster,favorable,HC_HI,102.60137000780905,0.5
E2_c2,batched,4,fifo,random,LC_HI,101.89664811088085,0.5
E2_c2,batched,4,fifo,random,LC_HI,151.42886621815717,0.5
E2_c2,batched,4,fifo,random,LC_HI,78.10231608171951,0.5
E2_c2,batched,4,fifo,random,LC_HI,91.7005219078712,0.5
E2_c2,batched,4,fifo,random,LC_HI,151.00390243340675,0.5
E2_c2,batched,4,fifo,random,LC_HI,78.06589659011289,0.5
E2_c2,batched,4,fifo,random,LC_HI,117.66047810346132,0.5
