regime,model,size,cv,arm,makespan
E2_c2,batched,6,0.2,HC_LI,145.02617761537596
E2_c2,batched,6,0.2,HC_LI,173.80824505403316
E2_c2,batched,6,0.2,HC_LI,140.24114993921853
E2_c2,batched,6,0.2,HC_LI,180.01939500600488
E2_c2,batched,6,0.2,HC_LI,137.11770421389363
E2_c2,batched,6,0.2,HC_LI,155.10199215877122
E2_c2,batched,6,0.2,HC_LI,130.89766198098084
E2_c2,batched,6,0.2,HC_LI,199.16013393093655
E2_c2,batched,6,0.2,HC_LI,179.79199240331212
E2_c2,batched,6,0.2,HC_LI,189.8899324696772
E2_c2,batched,6,0.2,HC_LI,155.20166343431788
E2_c2,batched,6,0.2,HC_LI,188.77162013609075
E2_c2,batched,6,0.2,HC_LI,131.04148930031698
E2_c2,batched,6,0.2,HC_LI,194.7028736938966
E2_c2,batched,6,0.2,HC_LI,165.363232240853
E2_c2,batched,6,0.2,HC_LI,203.9631882643061
E2_c2,batched,6,0.2,HC_LI,155.63781710754205
E2_c2,batched,6,0.2,HC_LI,160.9549847454582
E2_c2,batched,6,0.2,HC_LI,149.13442009319073
E2_c2,batched,6,0.2,HC_LI,199.37490853975947
E2_c2,batched,6,0.2,HC_LI,224.01597927526552
E2_c2,batched,6,0.2,HC_LI,154.95912209869581
E2_c2,batched,6,0.2,HC_LI,164.87712485348257
E2_c2,batched,6,0.2,HC_LI,145.93896771707972
E2_c2,batched,6,0.2,HC_LI,198.93194374731246
E2_c2,batched,6,0.2,HC_LI,151.72938250267242
E2_c2,batched,6,0.2,HC_LI,140.98261378643983
E2_c2,batched,6,0.2,HC_LI,175.30562008763738
E2_c2,batched,6,0.2,HC_LI,208.78944486656323
E2_c2,batched,6,0.2,HC_LI,154.73993288574044
E2_c2,batched,6,0.2,HC_LI,140.77182254829336
E2_c2,batched,6,0.2,HC_LI,152.58005164803075
E2_c2,batched,6,0.2,HC_LI,179.85747221473048
E2_c2,batched,6,0.2,HC_LI,155.67594250377851
E2_c2,batched,6,0.2,HC_LI,166.08677398155976
E2_c2,batched,6,0.2,HC_LI,156.21574576043272
E2_c2,batched,6,0.2,HC_LI,139.9021546601519
E2_c2,batched,6,0.2,HC_LI,164.09795038511123
E2_c2,batched,6,0.2,HC_LI,141.24815928700346
E2_c2,batched,6,0.2,HC_LI,178.9478300457067
E2_c2,batched,6,0.2,HC_LI,154.85957895544195
E2_c2,batched,6,0.2,HC_LI,208.54981456541265
E2_c2,batched,6,0.2,HC_LI,159.66352606202452
E2_c2,batched,6,0.2,HC_LI,153.9711834691297
E2_c2,batched,6,0.2,HC_LI,158.99516561938174
E2_c2,batched,6,0.2,HC_LI,199.94792944319684
E2_c2,batched,6,0.2,HC_LI,179.27786116360028
E2_c2,batched,6,0.2,HC_LI,163.93816478194444
E2_c2,batched,6,0.2,HC_LI,146.24878448335818
E2_c2,batched,6,0.2,HC_LI,149.03715009793206
E2_c2,batched,6,0.2,HC_LI,175.24243935722285
E2_c2,batched,6,0.2,HC_LI,175.22762978468052
E2_c2,batched,6,0.2,HC_LI,208.75733187026844
E2_c2,batched,6,0.2,HC_LI,184.13046373897043
E2_c2,batched,6,0.2,HC_LI,194.0565439420498
E2_c2,batched,6,0.2,HC_LI,179.9464950492586
E2_c2,batched,6,0.2,HC_LI,165.9173867710443
E2_c2,batched,6,0.2,HC_LI,204.86160043649738
E2_c2,batched,6,0.2,HC_LI,199.172138957198
E2_c2,batched,6,0.2,HC_LI,175.14964144319868
E2_c2,batched,6,0.2,HC_LI,147.1649040193632
E2_c2,batched,6,0.2,HC_LI,160.75289048901783
E2_c2,batched,6,0.2,HC_LI,139.91114247089195
E2_c2,batched,6,0.2,HC_LI,174.9653386251882
E2_c2,batched,6,0.2,HC_LI,102.49667118164169
E2_c2,batched,6,0.2,HC_LI,180.04135422199874
E2_c2,batched,6,0.2,HC_LI,183.93877389360642
E2_c2,batched,6,0.2,HC_LI,130.84112068165655
E2_c2,batched,6,0.2,HC_LI,158.9767346123881
E2_c2,batched,6,0.2,HC_LI,156.02458263961884
E2_c2,batched,6,0.2,HC_LI,208.7839469106016
E2_c2,batched,6,0.2,HC_LI,149.6854571192509
E2_c2,batched,6,0.2,HC_LI,155.33044897432302
E2_c2,batched,6,0.2,HC_LI,199.01133186043967
E2_c2,batched,6,0.2,HC_LI,150.26940407839925
E2_c2,batched,6,0.2,HC_LI,165.93076411951952
E2_c2,batched,6,0.2,HC_LI,189.87939896890254
E2_c2,batched,6,0.2,HC_LI,160.86489251115313
E2_c2,batched,6,0.2,HC_LI,174.93228380329163
E2_c2,batched,6,0.2,HC_LI,169.9928812480083
E2_c2,batched,6,0.2,HC_LI,135.90681681176625
E2_c2,batched,6,0.2,HC_LI,174.8368246591606
E2_c2,batched,6,0.2,HC_LI,154.83744930557123
E2_c2,batched,6,0.2,HC_LI,135.06464226736978
E2_c2,batched,6,0.2,HC_LI,204.12034601785288
E2_c2,batched,6,0.2,HC_LI,174.1179844967549
E2_c2,batched,6,0.2,HC_LI,169.83073672997136
E2_c2,batched,6,0.2,HC_LI,165.8651801785619
E2_c2,batched,6,0.2,HC_LI,193.729997330527
E2_c2,batched,6,0.2,HC_LI,169.8766664065908
E2_c2,batched,6,0.2,HC_LI,145.08440483920396
E2_c2,batched,6,0.2,HC_LI,140.9744611776684
E2_c2,batched,6,0.2,HC_LI,151.43117069675696
E2_c2,batched,6,0.2,HC_LI,155.16120052943722
E2_c2,batched,6,0.2,HC_LI,180.13782987150165
E2_c2,batched,6,0.2,HC_LI,141.04231371593562
E2_c2,batched,6,0.2,HC_LI,200.2061457988811
E2_c2,batched,6,0.2,HC_LI,166.09372515531348
E2_c2,batched,6,0.2,HC_LI,180.01188007633726
E2_c2,batched,6,0.2,HC_LI,165.99519454968555
E2_c2,batched,6,0.2,HC_LI,128.22564806387027
E2_c2,batched,6,0.2,HC_LI,184.00930244862383
E2_c2,batched,6,0.2,HC_LI,174.1588874358614
E2_c2,batched,6,0.2,HC_LI,173.89876896278275
E2_c2,batched,6,0.2,HC_LI,155.031696994026
E2_c2,batched,6,0.2,HC_LI,175.08263492301273
E2_c2,batched,6,0.2,HC_LI,189.78932744747675
E2_c2,batched,6,0.2,HC_LI,141.11280806450543
E2_c2,batched,6,0.2,HC_LI,178.94240900569827
E2_c2,batched,6,0.2,HC_LI,175.08667200301633
E2_c2,batched,6,0.2,HC_LI,169.7811925997949
E2_c2,batched,6,0.2,HC_LI,144.168487867611
E2_c2,batched,6,0.2,HC_LI,178.73211629915116
E2_c2,batched,6,0.2,HC_LI,141.1426744887097
E2_c2,batched,6,0.2,HC_LI,185.06800770455825
E2_c2,batched,6,0.2,HC_LI,190.02687993151346
E2_c2,batched,6,0.2,HC_LI,153.81708797235737
E2_c2,batched,6,0.2,HC_LI,154.87616893732456
E2_c2,batched,6,0.2,HC_LI,140.1393498625058
E2_c2,batched,6,0.2,HC_LI,184.19515758479173
E2_c2,batched,6,0.2,HC_LI,154.30642312651494
E2_c2,batched,6,0.2,HC_LI,139.95755323657295
E2_c2,batched,6,0.2,HC_LI,209.24924960201986
E2_c2,batched,6,0.2,HC_LI,161.11497799793358
E2_c2,batched,6,0.2,HC_LI,169.98714593692637
E2_c2,batched,6,0.2,HC_LI,169.71120986126172
E2_c2,batched,6,0.2,HC_LI,101.92047027497706
E2_c2,batched,6,0.2,HC_LI,180.05577610924354
E2_c2,batched,6,0.2,HC_LI,209.14039607476602
E2_c2,batched,6,0.2,HC_LI,139.90833185600974
E2_c2,batched,6,0.2,HC_LI,180.0520626578533
E2_c2,batched,6,0.2,HC_LI,185.12063076075344
E2_c2,batched,6,0.2,HC_LI,175.8921039341196
E2_c2,batched,6,0.2,HC_LI,179.88341500989037
E2_c2,batched,6,0.2,HC_LI,169.90100684721307
E2_c2,batched,6,0.2,HC_LI,194.94431010407715
E2_c2,batched,6,0.2,HC_LI,130.91618072782757
E2_c2,batched,6,0.2,HC_LI,170.02580440212415
E2_c2,batched,6,0.2,HC_LI,165.45645248813506
E2_c2,batched,6,0.2,HC_LI,141.26221041429943
E2_c2,batched,6,0.2,HC_LI,120.19806209204137
E2_c2,batched,6,0.2,HC_LI,154.33234329499842
E2_c2,batched,6,0.2,HC_LI,156.58329036297442
E2_c2,batched,6,0.2,HC_LI,152.97886887691902
E2_c2,batched,6,0.2,HC_LI,159.81373106994215
E2_c2,batched,6,0.2,HC_LI,153.78185791352598
E2_c2,batched,6,0.2,HC_LI,122.43692766592142
E2_c2,batched,6,0.2,HC_LI,145.86858048784381
E2_c2,batched,6,0.2,HC_LI,188.74874273781546
E2_c2,batched,6,0.2,HC_LI,155.2631783719934
E2_c2,batched,6,0.2,HC_LI,184.13487989137616
E2_c2,batched,6,0.2,HC_LI,154.7564059635736
E2_c2,batched,6,0.2,HC_LI,198.89615037003185
E2_c2,batched,6,0.2,HC_LI,184.07248856787402
E2_c2,batched,6,0.2,HC_LI,141.69028839296215
E2_c2,batched,6,0.2,HC_LI,120.35102073172166
E2_c2,batched,6,0.2,HC_LI,179.83026977455893
E2_c2,batched,6,0.2,HC_LI,189.1934718929001
E2_c2,batched,6,0.2,HC_LI,155.56099526478488
E2_c2,batched,6,0.2,HC_LI,204.2079532481073
E2_c2,batched,6,0.2,HC_LI,173.67947636912342
E2_c2,batched,6,0.2,HC_LI,149.00585176730365
E2_c2,batched,6,0.2,HC_LI,146.20050257656465
E2_c2,batched,6,0.2,HC_LI,149.72600758601675
E2_c2,batched,6,0.2,HC_LI,139.90968731192078
E2_c2,batched,6,0.2,HC_LI,161.00012143101065
E2_c2,batched,6,0.2,HC_LI,174.8429310982182
E2_c2,batched,6,0.2,HC_LI,195.11950235390938
E2_c2,batched,6,0.2,LC_HI,141.00693893574652
E2_c2,batched,6,0.2,LC_HI,140.95147113457074
E2_c2,batched,6,0.2,LC_HI,148.97663593888302
E2_c2,batched,6,0.2,LC_HI,121.77769114624617
E2_c2,batched,6,0.2,LC_HI,161.13813995467993
E2_c2,batched,6,0.2,LC_HI,154.90106089964468
E2_c2,batched,6,0.2,LC_HI,165.80233847142256
E2_c2,batched,6,0.2,LC_HI,183.9436919447759
E2_c2,batched,6,0.2,LC_HI,193.95141014490167
E2_c2,batched,6,0.2,LC_HI,145.7853057379154
E2_c2,batched,6,0.2,LC_HI,193.76346921723186
E2_c2,batched,6,0.2,LC_HI,177.22791248258306
E2_c2,batched,6,0.2,LC_HI,169.10673723034225
E2_c2,batched,6,0.2,LC_HI,150.13890276244558
E2_c2,batched,6,0.2,LC_HI,183.8672321187285
E2_c2,batched,6,0.2,LC_HI,151.99882747927919
E2_c2,batched,6,0.2,LC_HI,165.87778969264116
E2_c2,batched,6,0.2,LC_HI,218.91001997560878
E2_c2,batched,6,0.2,LC_HI,161.19504221376866
E2_c2,batched,6,0.2,LC_HI,102.70868499965178
E2_c2,batched,6,0.2,LC_HI,145.91068882811442
E2_c2,batched,6,0.2,LC_HI,180.79806618051043
E2_c2,batched,6,0.2,LC_HI,190.0355052648972
E2_c2,batched,6,0.2,LC_HI,136.18327640080005
E2_c2,batched,6,0.2,LC_HI,140.96574518201655
E2_c2,batched,6,0.2,LC_HI,147.13035344943174
E2_c2,batched,6,0.2,LC_HI,150.83728121634013
E2_c2,batched,6,0.2,LC_HI,145.70571189010226
E2_c2,batched,6,0.2,LC_HI,146.8823135126976
E2_c2,batched,6,0.2,LC_HI,98.04683523120755
E2_c2,batched,6,0.2,LC_HI,158.94730248990993
E2_c2,batched,6,0.2,LC_HI,150.92905252446042
E2_c2,batched,6,0.2,LC_HI,184.09486107245567
E2_c2,batched,6,0.2,LC_HI,155.06150187395252
E2_c2,batched,6,0.2,LC_HI,100.7955337725603
E2_c2,batched,6,0.2,LC_HI,168.9677455910785
E2_c2,batched,6,0.2,LC_HI,173.86479403374642
E2_c2,batched,6,0.2,LC_HI,133.29621479883372
E2_c2,batched,6,0.2,LC_HI,174.98755773313795
E2_c2,batched,6,0.2,LC_HI,164.90277205127796
E2_c2,batched,6,0.2,LC_HI,115.88113432063709
E2_c2,batched,6,0.2,LC_HI,193.93561932724344
E2_c2,batched,6,0.2,LC_HI,165.87675017056043
E2_c2,batched,6,0.2,LC_HI,140.66330683324026
E2_c2,batched,6,0.2,LC_HI,223.83617346105916
E2_c2,batched,6,0.2,LC_HI,183.9590201301724
E2_c2,batched,6,0.2,LC_HI,80.19912497495721
E2_c2,batched,6,0.2,LC_HI,189.86047162428778
E2_c2,batched,6,0.2,LC_HI,161.30124849342621
E2_c2,batched,6,0.2,LC_HI,96.97328284119065
E2_c2,batched,6,0.2,LC_HI,155.8203304774494
E2_c2,batched,6,0.2,LC_HI,228.82772994600575
E2_c2,batched,6,0.2,LC_HI,170.10570375080073
E2_c2,batched,6,0.2,LC_HI,217.61209515120484
E2_c2,batched,6,0.2,LC_HI,189.8362953711101
E2_c2,batched,6,0.2,LC_HI,185.0096651052232
E2_c2,batched,6,0.2,LC_HI,120.91515216884109
E2_c2,batched,6,0.2,LC_HI,184.85189495688675
E2_c2,batched,6,0.2,LC_HI,136.0120040811015
E2_c2,batched,6,0.2,LC_HI,112.25874442569217
E2_c2,batched,6,0.2,LC_HI,118.25952101385636
E2_c2,batched,6,0.2,LC_HI,105.80259064371329
E2_c2,batched,6,0.2,LC_HI,189.9553098396231
E2_c2,batched,6,0.2,LC_HI,160.86727446940682
E2_c2,batched,6,0.2,LC_HI,112.04883578813863
E2_c2,batched,6,0.2,LC_HI,191.1264416172271
E2_c2,batched,6,0.2,LC_HI,174.97971325733914
E2_c2,batched,6,0.2,LC_HI,136.07324676295144
E2_c2,batched,6,0.2,LC_HI,148.9204714626407
E2_c2,batched,6,0.2,LC_HI,106.240394473259
E2_c2,batched,6,0.2,LC_HI,161.58172858642132
E2_c2,batched,6,0.2,LC_HI,147.09838353648666
E2_c2,batched,6,0.2,LC_HI,135.9322613452915
E2_c2,batched,6,0.2,LC_HI,155.91429880822255
E2_c2,batched,6,0.2,LC_HI,150.83829426789782
E2_c2,batched,6,0.2,LC_HI,183.9079761799784
E2_c2,batched,6,0.2,LC_HI,145.90394273425767
E2_c2,batched,6,0.2,LC_HI,164.78132567816576
E2_c2,batched,6,0.2,LC_HI,164.35802229011625
E2_c2,batched,6,0.2,LC_HI,155.97656265709904
E2_c2,batched,6,0.2,LC_HI,195.21687206081893
E2_c2,batched,6,0.2,LC_HI,131.207339302094
E2_c2,batched,6,0.2,LC_HI,203.92309837473317
E2_c2,batched,6,0.2,LC_HI,208.97129847034995
E2_c2,batched,6,0.2,LC_HI,151.3046764036942
E2_c2,batched,6,0.2,LC_HI,155.90529945900758
E2_c2,batched,6,0.2,LC_HI,146.52711465319115
E2_c2,batched,6,0.2,LC_HI,146.06703883297962
E2_c2,batched,6,0.2,LC_HI,185.38245789436257
E2_c2,batched,6,0.2,LC_HI,189.94750783007544
E2_c2,batched,6,0.2,LC_HI,194.03766777081245
E2_c2,batched,6,0.2,LC_HI,146.0387266873618
E2_c2,batched,6,0.2,LC_HI,209.48057372511266
E2_c2,batched,6,0.2,LC_HI,161.03283660036521
E2_c2,batched,6,0.2,LC_HI,141.03798581057586
E2_c2,batched,6,0.2,LC_HI,145.8154394713504
E2_c2,batched,6,0.2,LC_HI,179.76357974100773
E2_c2,batched,6,0.2,LC_HI,150.77949425473182
E2_c2,batched,6,0.2,LC_HI,150.95644212786345
E2_c2,batched,6,0.2,LC_HI,156.36616573918667
E2_c2,batched,6,0.2,LC_HI,189.21467930504252
E2_c2,batched,6,0.2,LC_HI,203.8238107622093
E2_c2,batched,6,0.2,LC_HI,169.89399569654438
E2_c2,batched,6,0.2,LC_HI,175.6025008435557
E2_c2,batched,6,0.2,LC_HI,126.90730541829193
E2_c2,batched,6,0.2,LC_HI,161.09544346838948
E2_c2,batched,6,0.2,LC_HI,130.9051773299389
E2_c2,batched,6,0.2,LC_HI,137.36110810221496
E2_c2,batched,6,0.2,LC_HI,145.88070893201714
E2_c2,batched,6,0.2,LC_HI,175.04158153263748
E2_c2,batched,6,0.2,LC_HI,136.152822189654
E2_c2,batched,6,0.2,LC_HI,218.07303355561248
E2_c2,batched,6,0.2,LC_HI,165.019329119995
E2_c2,batched,6,0.2,LC_HI,146.81935394116744
E2_c2,batched,6,0.2,LC_HI,164.79940762909348
E2_c2,batched,6,0.2,LC_HI,146.87924390001785
E2_c2,batched,6,0.2,LC_HI,166.16235627249068
E2_c2,batched,6,0.2,LC_HI,116.20091892484434
E2_c2,batched,6,0.2,LC_HI,189.65855857299925
E2_c2,batched,6,0.2,LC_HI,165.90174036570517
E2_c2,batched,6,0.2,LC_HI,79.66227574726065
E2_c2,batched,6,0.2,LC_HI,155.2001999398433
E2_c2,batched,6,0.2,LC_HI,170.86930804471282
E2_c2,batched,6,0.2,LC_HI,116.77903707165783
E2_c2,batched,6,0.2,LC_HI,132.35761431619756
E2_c2,batched,6,0.2,LC_HI,117.68241857592987
E2_c2,batched,6,0.2,LC_HI,165.0088849464546
E2_c2,batched,6,0.2,LC_HI,134.7159889859999
E2_c2,batched,6,0.2,LC_HI,144.92362939718032
E2_c2,batched,6,0.2,LC_HI,141.36678316852226
E2_c2,batched,6,0.2,LC_HI,199.89735293973794
E2_c2,batched,6,0.2,LC_HI,190.30337517612838
E2_c2,batched,6,0.2,LC_HI,136.15819866467388
E2_c2,batched,6,0.2,LC_HI,193.75359462520407
E2_c2,batched,6,0.2,LC_HI,200.06499534027876
E2_c2,batched,6,0.2,LC_HI,165.1258066346697
E2_c2,batched,6,0.2,LC_HI,149.83283998615812
E2_c2,batched,6,0.2,LC_HI,126.98885898852264
E2_c2,batched,6,0.2,LC_HI,111.81577235527372
E2_c2,batched,6,0.2,LC_HI,120.89353226013021
E2_c2,batched,6,0.2,LC_HI,174.91010904751005
E2_c2,batched,6,0.2,LC_HI,190.03926122470978
E2_c2,batched,6,0.2,LC_HI,176.07319732952521
E2_c2,batched,6,0.2,LC_HI,161.12747959514542
E2_c2,batched,6,0.2,LC_HI,184.11347432892939
E2_c2,batched,6,0.2,LC_HI,170.2375706887858
E2_c2,batched,6,0.2,LC_HI,137.56821441110458
E2_c2,batched,6,0.2,LC_HI,180.33373659344883
E2_c2,batched,6,0.2,LC_HI,155.77717537019652
E2_c2,batched,6,0.2,LC_HI,179.9244607547007
E2_c2,batched,6,0.2,LC_HI,159.77693120285704
E2_c2,batched,6,0.2,LC_HI,159.88314562275252
E2_c2,batched,6,0.2,LC_HI,131.0774864839156
E2_c2,batched,6,0.2,LC_HI,145.77591556467348
E2_c2,batched,6,0.2,LC_HI,193.95840312336782
E2_c2,batched,6,0.2,LC_HI,125.95721755061649
E2_c2,batched,6,0.2,LC_HI,160.7244704313852
E2_c2,batched,6,0.2,LC_HI,124.82900491476515
E2_c2,batched,6,0.2,LC_HI,214.42485917626377
E2_c2,batched,6,0.2,LC_HI,121.13339941867035
E2_c2,batched,6,0.2,LC_HI,158.89704860301936
E2_c2,batched,6,0.2,LC_HI,160.0087100650041
E2_c2,batched,6,0.2,LC_HI,184.91377105661155
E2_c2,batched,6,0.2,LC_HI,176.15695013276093
E2_c2,batched,6,0.2,LC_HI,160.1062060172481
E2_c2,batched,6,0.2,LC_HI,140.98378028174045
E2_c2,batched,6,0.2,LC_HI,141.14324327991298
E2_c2,batched,6,0.2,LC_HI,195.8012788995103
E2_c2,batched,6,0.2,LC_HI,170.79201393318274
E2_c2,batched,6,0.2,LC_HI,208.85188856908013
E2_c2,batched,6,0.2,LC_HI,136.70850458748794
E2_c2,batched,6,0.2,LC_HI,107.00603897490019
E2_c2,batched,6,0.2,LC_HI,140.87868150931922
E2_c2,batched,6,0.2,LC_HI,156.00422910840823
E2_c2,batched,6,0.2,LC_HI,122.91651596709136
E2_c2,batched,6,0.2,LC_HI,155.23226594720077
E2_c2,batched,6,0.2,LC_HI,218.69972741142897
E2_c2,batched,6,0.2,LC_HI,146.70120756873928
E2_c2,batched,6,0.2,LC_HI,180.3368572353977
E2_c2,batched,6,0.2,LC_HI,170.1689413952044
E2_c2,batched,6,0.2,LC_HI,199.22786879578217
E2_c2,batched,6,0.2,LC_HI,190.0421057429736
E2_c2,batched,6,0.2,LC_HI,170.90318402898174
E2_c2,batched,6,0.2,LC_HI,185.1514529233739
E2_c2,batched,6,0.2,LC_HI,112.03699225517505
E2_c2,batched,6,0.2,LC_HI,146.02211403021764
E2_c2,batched,6,0.2,LC_HI,175.07366162295398
E2_c2,batched,6,0.2,LC_HI,158.79750300374405
E2_c2,batched,6,0.2,LC_HI,149.99531493374718
E2_c2,batched,6,0.2,LC_HI,150.75000195311063
E2_c2,batched,6,0.2,LC_HI,176.0346026358328
E2_c2,batched,6,0.2,LC_HI,203.70053811190647
E2_c2,batched,6,0.2,LC_HI,150.90046004122092
E2_c2,batched,6,0.2,LC_HI,151.4312611272339
E2_c2,batched,6,0.2,LC_HI,96.38121737608998
E2_c2,batched,6,0.2,LC_HI,117.0573027729061
E2_c2,batched,6,0.2,LC_HI,135.82032957790776
E2_c2,batched,6,0.2,LC_HI,165.06498436690362
E2_c2,batched,6,0.2,LC_HI,121.0170711935953
E2_c2,batched,6,0.2,LC_HI,116.96189057771667
E2_c2,batched,6,0.2,LC_LI,169.99266109096988
E2_c2,batched,6,0.2,LC_LI,180.1119941254146
E2_c2,batched,6,0.2,LC_LI,170.43932118632148
E2_c2,batched,6,0.2,LC_LI,120.77113976165683
E2_c2,batched,6,0.2,LC_LI,145.93070172868823
E2_c2,batched,6,0.2,LC_LI,171.56446783238948
E2_c2,batched,6,0.2,LC_LI,161.2984258292998
E2_c2,batched,6,0.2,LC_LI,164.68731988109005
E2_c2,batched,6,0.2,LC_LI,139.76224335228895
E2_c2,batched,6,0.2,LC_LI,155.76624426489013
E2_c2,batched,6,0.2,LC_LI,102.96139006993141
E2_c2,batched,6,0.2,LC_LI,190.00772212563365
E2_c2,batched,6,0.2,LC_LI,122.0967625873563
E2_c2,batched,6,0.2,LC_LI,116.88143255949544
E2_c2,batched,6,0.2,LC_LI,155.9003303085301
E2_c2,batched,6,0.2,LC_LI,175.3099317238378
E2_c2,batched,6,0.2,LC_LI,143.22944485649117
E2_c2,batched,6,0.2,LC_LI,166.50771654073554
E2_c2,batched,6,0.2,LC_LI,165.0093914649903
E2_c2,batched,6,0.2,LC_LI,165.06176770841554
E2_c2,batched,6,0.2,LC_LI,190.20006621056683
E2_c2,batched,6,0.2,LC_LI,119.77029271648526
E2_c2,batched,6,0.2,LC_LI,156.09153058487286
E2_c2,batched,6,0.2,LC_LI,132.50585031635194
E2_c2,batched,6,0.2,LC_LI,149.93950208921962
E2_c2,batched,6,0.2,LC_LI,169.89351285292292
E2_c2,batched,6,0.2,LC_LI,168.88473406809712
E2_c2,batched,6,0.2,LC_LI,169.96771430008016
E2_c2,batched,6,0.2,LC_LI,154.93057798139057
E2_c2,batched,6,0.2,LC_LI,132.0122332319038
E2_c2,batched,6,0.2,LC_LI,155.04691256629133
E2_c2,batched,6,0.2,LC_LI,144.8823559971297
E2_c2,batched,6,0.2,LC_LI,170.10304861995849
E2_c2,batched,6,0.2,LC_LI,179.6213601245214
E2_c2,batched,6,0.2,LC_LI,173.9927167360077
E2_c2,batched,6,0.2,LC_LI,155.0251615184875
E2_c2,batched,6,0.2,LC_LI,171.11648477671355
E2_c2,batched,6,0.2,LC_LI,189.08279442801535
E2_c2,batched,6,0.2,LC_LI,205.9211475150072
E2_c2,batched,6,0.2,LC_LI,174.2120160263541
E2_c2,batched,6,0.2,LC_LI,155.97062555413876
E2_c2,batched,6,0.2,LC_LI,120.10807854253217
E2_c2,batched,6,0.2,LC_LI,185.8577458680793
E2_c2,batched,6,0.2,LC_LI,116.04640098453872
E2_c2,batched,6,0.2,LC_LI,159.66194144446055
E2_c2,batched,6,0.2,LC_LI,106.86526438564255
E2_c2,batched,6,0.2,LC_LI,214.8404086587269
E2_c2,batched,6,0.2,LC_LI,199.7379789122866
E2_c2,batched,6,0.2,LC_LI,178.96217868154514
E2_c2,batched,6,0.2,LC_LI,112.91425758737415
E2_c2,batched,6,0.2,LC_LI,165.00581159333547
E2_c2,batched,6,0.2,LC_LI,118.1508410240568
E2_c2,batched,6,0.2,LC_LI,122.2868376620057
E2_c2,batched,6,0.2,LC_LI,219.67253918963712
E2_c2,batched,6,0.2,LC_LI,165.23843186272853
E2_c2,batched,6,0.2,LC_LI,116.86922871918895
E2_c2,batched,6,0.2,LC_LI,132.00726969168093
E2_c2,batched,6,0.2,LC_LI,145.4998241058334
E2_c2,batched,6,0.2,LC_LI,204.10733401249854
E2_c2,batched,6,0.2,LC_LI,193.88668052211585
E2_c2,batched,6,0.2,LC_LI,180.67273457273092
E2_c2,batched,6,0.2,LC_LI,199.88388604497874
E2_c2,batched,6,0.2,LC_LI,195.06702856970873
E2_c2,batched,6,0.2,LC_LI,132.3325932740967
E2_c2,batched,6,0.2,LC_LI,155.7188916095027
E2_c2,batched,6,0.2,LC_LI,155.9762966088292
E2_c2,batched,6,0.2,LC_LI,179.1368021530643
E2_c2,batched,6,0.2,LC_LI,190.77984393189126
E2_c2,batched,6,0.2,LC_LI,183.8630628424669
E2_c2,batched,6,0.2,LC_LI,165.35962042361464
E2_c2,batched,6,0.2,LC_LI,169.02972693455243
E2_c2,batched,6,0.2,LC_LI,198.87965318557895
E2_c2,batched,6,0.2,LC_LI,169.07394805886952
E2_c2,batched,6,0.2,LC_LI,139.8227016457856
E2_c2,batched,6,0.2,LC_LI,131.66523574589917
E2_c2,batched,6,0.2,LC_LI,165.10187752925958
E2_c2,batched,6,0.2,LC_LI,118.06380283646745
E2_c2,batched,6,0.2,LC_LI,190.30154534586467
E2_c2,batched,6,0.2,LC_LI,195.27531776649167
E2_c2,batched,6,0.2,LC_LI,195.01567458463825
E2_c2,batched,6,0.2,LC_LI,180.57834548930697
E2_c2,batched,6,0.2,LC_LI,203.9428803073933
E2_c2,batched,6,0.2,LC_LI,132.60810222500442
E2_c2,batched,6,0.2,LC_LI,169.97899404194587
E2_c2,batched,6,0.2,LC_LI,116.8536850776701
E2_c2,batched,6,0.2,LC_LI,160.04180310763996
E2_c2,batched,6,0.2,LC_LI,179.65900141092888
E2_c2,batched,6,0.2,LC_LI,156.13872523628544
E2_c2,batched,6,0.2,LC_LI,155.1877958335066
E2_c2,batched,6,0.2,LC_LI,112.95533972062924
E2_c2,batched,6,0.2,LC_LI,188.78589179810814
E2_c2,batched,6,0.2,LC_LI,158.86495752854617
E2_c2,batched,6,0.2,LC_LI,107.98520668697557
E2_c2,batched,6,0.2,LC_LI,189.33946925383222
E2_c2,batched,6,0.2,LC_LI,175.2160505778695
E2_c2,batched,6,0.2,LC_LI,199.0021480615298
E2_c2,batched,6,0.2,LC_LI,199.15512866125428
E2_c2,batched,6,0.2,LC_LI,111.37531117072139
E2_c2,batched,6,0.2,LC_LI,142.27594868804118
E2_c2,batched,6,0.2,LC_LI,135.965448361168
E2_c2,batched,6,0.2,LC_LI,121.94576596032582
E2_c2,batched,6,0.2,LC_LI,117.0902925174355
E2_c2,batched,6,0.2,LC_LI,170.11480504632425
E2_c2,batched,6,0.2,LC_LI,200.03786657814433
E2_c2,batched,6,0.2,LC_LI,198.8214843213291
E2_c2,batched,6,0.2,LC_LI,129.72053800112823
E2_c2,batched,6,0.2,LC_LI,118.2582178746039
E2_c2,batched,6,0.2,LC_LI,121.35521279340324
E2_c2,batched,6,0.2,LC_LI,156.11194684698327
E2_c2,batched,6,0.2,LC_LI,155.1273444990326
E2_c2,batched,6,0.2,LC_LI,117.73072279608424
E2_c2,batched,6,0.2,LC_LI,170.04330747067561
E2_c2,batched,6,0.2,LC_LI,113.03741836258101
E2_c2,batched,6,0.2,LC_LI,170.117943210011
