config_id,F,n_amrs,n_elevators,demand,model,size,policy,makespan
5,3,30,2,diurnal,batched,8,P5_phi,167.09211660349055
5,3,30,2,diurnal,batched,8,P5_phi,104.32778104243289
5,3,30,2,diurnal,batched,8,P5_phi,144.74427752040265
5,3,30,2,diurnal,batched,8,P5_phi,179.55168351946313
5,3,30,2,diurnal,batched,8,P5_phi,105.284987348318
5,3,30,2,diurnal,batched,8,P5_phi,144.1409954588285
5,3,30,2,diurnal,batched,8,P5_phi,140.13007196766642
5,3,30,2,diurnal,batched,8,P5_phi,104.32778104243289
5,3,30,2,diurnal,batched,8,P6_spo_tree,137.1198535755591
5,3,30,2,diurnal,batched,8,P6_spo_tree,122.03194742229124
5,3,30,2,diurnal,batched,8,P6_spo_tree,167.89862651065715
5,3,30,2,diurnal,batched,8,P6_spo_tree,130.75599661541688
5,3,30,2,diurnal,batched,8,P6_spo_tree,127.18612143382776
5,3,30,2,diurnal,batched,8,P6_spo_tree,132.803249271308
5,3,30,2,diurnal,batched,8,P6_spo_tree,129.04227880501853
5,3,30,2,diurnal,batched,8,P6_spo_tree,102.65520851453353
5,3,30,2,diurnal,batched,8,P6_spo_tree,139.23952173820726
5,3,30,2,diurnal,batched,8,P6_spo_tree,143.2095080940685
5,3,30,2,diurnal,batched,8,P6_spo_tree,99.00306914412774
5,3,30,2,diurnal,batched,8,P6_spo_tree,106.52824363395656
5,3,30,2,diurnal,batched,8,P6_spo_tree,113.82587133510509
5,3,30,2,diurnal,batched,8,P6_spo_tree,104.70037080154388
5,3,30,2,diurnal,batched,8,P6_spo_tree,163.09211660349055
5,3,30,2,diurnal,batched,8,P6_spo_tree,134.54315908563441
5,3,30,2,diurnal,batched,8,P6_spo_tree,119.96871697999308
5,3,30,2,diurnal,batched,8,P6_spo_tree,172.20662009349712
5,3,30,2,diurnal,batched,8,P6_spo_tree,107.3437655132119
5,3,30,2,diurnal,batched,8,P6_spo_tree,165.79280149884357
