config_id,F,n_amrs,n_elevators,demand,model,size,policy,makespan
3,3,15,2,clustered,batched,30,P5_phi,334.0
3,3,15,2,clustered,batched,30,P5_phi,383.0
3,3,15,2,clustered,batched,30,P5_phi,314.0
3,3,15,2,clustered,batched,30,P5_phi,335.0
3,3,15,2,clustered,batched,30,P5_phi,328.0
3,3,15,2,clustered,batched,30,P5_phi,344.0
3,3,15,2,clustered,batched,30,P5_phi,353.0
3,3,15,2,clustered,batched,30,P5_phi,343.0
3,3,15,2,clustered,batched,30,P5_phi,351.0
3,3,15,2,clustered,batched,30,P5_phi,298.0
3,3,15,2,clustered,batched,30,P5_phi,334.0
3,3,15,2,clustered,batched,30,P5_phi,282.0
3,3,15,2,clustered,batched,30,P5_phi,281.0
3,3,15,2,clustered,batched,30,P5_phi,309.0
3,3,15,2,clustered,batched,30,P5_phi,319.0
3,3,15,2,clustered,batched,30,P5_phi,305.0
3,3,15,2,clustered,batched,30,P5_phi,332.0
3,3,15,2,clustered,batched,30,P5_phi,343.0
3,3,15,2,clustered,batched,30,P5_phi,309.0
3,3,15,2,clustered,batched,30,P5_phi,348.0
3,3,15,2,clustered,batched,30,P5_phi,348.0
3,3,15,2,clustered,batched,30,P5_phi,370.0
3,3,15,2,clustered,batched,30,P5_phi,337.0
3,3,15,2,clustered,batched,30,P5_phi,268.0
3,3,15,2,clustered,batched,30,P5_phi,343.0
3,3,15,2,clustered,batched,30,P5_phi,320.0
3,3,15,2,clustered,batched,30,P5_phi,291.0
3,3,15,2,clustered,batched,30,P5_phi,391.0
3,3,15,2,clustered,batched,30,P5_phi,385.0
3,3,15,2,clustered,batched,30,P5_phi,306.0
3,3,15,2,clustered,batched,30,P5_phi,353.0
3,3,15,2,clustered,batched,30,P5_phi,323.0
3,3,15,2,clustered,batched,30,P5_phi,263.0
3,3,15,2,clustered,batched,30,P5_phi,310.0
3,3,15,2,clustered,batched,30,P5_phi,347.0
3,3,15,2,clustered,batched,30,P5_phi,328.0
3,3,15,2,clustered,batched,30,P5_phi,328.0
3,3,15,2,clustered,batched,30,P5_phi,335.0
3,3,15,2,clustered,batched,30,P5_phi,310.0
3,3,15,2,clustered,batched,30,P5_phi,300.0
3,3,15,2,clustered,batched,30,P5_phi,313.0
3,3,15,2,clustered,batched,30,P5_phi,267.0
3,3,15,2,clustered,batched,30,P5_phi,306.0
3,3,15,2,clustered,batched,30,P5_phi,391.0
3,3,15,2,clustered,batched,30,P5_phi,320.0
3,3,15,2,clustered,batched,30,P5_phi,363.0
3,3,15,2,clustered,batched,30,P5_phi,277.0
3,3,15,2,clustered,batched,30,P5_phi,343.0
3,3,15,2,clustered,batched,30,P5_phi,310.0
3,3,15,2,clustered,batched,30,P5_phi,409.0
3,3,15,2,clustered,batched,30,P5_phi,305.0
3,3,15,2,clustered,batched,30,P5_phi,295.0
3,3,15,2,clustered,batched,30,P5_phi,270.0
3,3,15,2,clustered,batched,30,P5_phi,415.0
3,3,15,2,clustered,batched,30,P5_phi,278.0
3,3,15,2,clustered,batched,30,P5_phi,295.0
3,3,15,2,clustered,batched,30,P5_phi,272.0
3,3,15,2,clustered,batched,30,P5_phi,320.0
3,3,15,2,clustered,batched,30,P5_phi,438.0
3,3,15,2,clustered,batched,30,P5_phi,300.0
3,3,15,2,clustered,batched,30,P5_phi,323.0
3,3,15,2,clustered,batched,30,P5_phi,333.0
3,3,15,2,clustered,batched,30,P5_phi,343.0
3,3,15,2,clustered,batched,30,P5_phi,324.0
3,3,15,2,clustered,batched,30,P5_phi,289.0
3,3,15,2,clustered,batched,30,P5_phi,333.0
3,3,15,2,clustered,batched,30,P5_phi,319.0
3,3,15,2,clustered,batched,30,P5_phi,334.0
3,3,15,2,clustered,batched,30,P5_phi,268.0
3,3,15,2,clustered,batched,30,P5_phi,295.0
3,3,15,2,clustered,batched,30,P5_phi,343.0
3,3,15,2,clustered,batched,30,P5_phi,348.0
3,3,15,2,clustered,batched,30,P5_phi,334.0
3,3,15,2,clustered,batched,30,P5_phi,372.0
3,3,15,2,clustered,batched,30,P5_phi,300.0
3,3,15,2,clustered,batched,30,P5_phi,328.0
3,3,15,2,clustered,batched,30,P5_phi,286.0
3,3,15,2,clustered,batched,30,P5_phi,338.0
3,3,15,2,clustered,batched,30,P5_phi,315.0
3,3,15,2,clustered,batched,30,P5_phi,377.0
3,3,15,2,clustered,batched,30,P5_phi,305.0
3,3,15,2,clustered,batched,30,P5_phi,262.0
3,3,15,2,clustered,batched,30,P5_phi,333.0
3,3,15,2,clustered,batched,30,P5_phi,258.0
3,3,15,2,clustered,batched,30,P5_phi,353.0
3,3,15,2,clustered,batched,30,P5_phi,311.0
3,3,15,2,clustered,batched,30,P5_phi,258.0
3,3,15,2,clustered,batched,30,P5_phi,353.0
3,3,15,2,clustered,batched,30,P5_phi,349.0
3,3,15,2,clustered,batched,30,P5_phi,300.0
3,3,15,2,clustered,batched,30,P5_phi,348.0
3,3,15,2,clustered,batched,30,P5_phi,334.0
3,3,15,2,clustered,batched,30,P5_phi,396.0
3,3,15,2,clustered,batched,30,P5_phi,365.0
3,3,15,2,clustered,batched,30,P5_phi,287.0
3,3,15,2,clustered,batched,30,P5_phi,305.0
3,3,15,2,clustered,batched,30,P5_phi,323.0
3,3,15,2,clustered,batched,30,P5_phi,351.0
3,3,15,2,clustered,batched,30,P5_phi,320.0
3,3,15,2,clustered,batched,30,P5_phi,305.0
3,3,15,2,clustered,batched,30,P5_phi,287.0
3,3,15,2,clustered,batched,30,P5_phi,320.0
3,3,15,2,clustered,batched,30,P5_phi,289.0
3,3,15,2,clustered,batched,30,P5_phi,306.0
3,3,15,2,clustered,batched,30,P5_phi,348.0
3,3,15,2,clustered,batched,30,P5_phi,357.0
3,3,15,2,clustered,batched,30,P5_phi,319.0
3,3,15,2,clustered,batched,30,P5_phi,383.0
3,3,15,2,clustered,batched,30,P5_phi,309.0
3,3,15,2,clustered,batched,30,P5_phi,344.0
3,3,15,2,clustered,batched,30,P5_phi,291.0
3,3,15,2,clustered,batched,30,P6_spo_tree,348.0
3,3,15,2,clustered,batched,30,P6_spo_tree,330.0
3,3,15,2,clustered,batched,30,P6_spo_tree,413.0
3,3,15,2,clustered,batched,30,P6_spo_tree,377.0
3,3,15,2,clustered,batched,30,P6_spo_tree,371.0
3,3,15,2,clustered,batched,30,P6_spo_tree,383.0
3,3,15,2,clustered,batched,30,P6_spo_tree,340.0
3,3,15,2,clustered,batched,30,P6_spo_tree,425.0
3,3,15,2,clustered,batched,30,P6_spo_tree,424.0
3,3,15,2,clustered,batched,30,P6_spo_tree,328.0
3,3,15,2,clustered,batched,30,P6_spo_tree,310.0
3,3,15,2,clustered,batched,30,P6_spo_tree,348.0
3,3,15,2,clustered,batched,30,P6_spo_tree,328.0
3,3,15,2,clustered,batched,30,P6_spo_tree,363.0
3,3,15,2,clustered,batched,30,P6_spo_tree,358.0
3,3,15,2,clustered,batched,30,P6_spo_tree,357.0
3,3,15,2,clustered,batched,30,P6_spo_tree,334.0
3,3,15,2,clustered,batched,30,P6_spo_tree,324.0
3,3,15,2,clustered,batched,30,P6_spo_tree,381.0
3,3,15,2,clustered,batched,30,P6_spo_tree,397.0
3,3,15,2,clustered,batched,30,P6_spo_tree,423.0
3,3,15,2,clustered,batched,30,P6_spo_tree,267.0
3,3,15,2,clustered,batched,30,P6_spo_tree,357.0
3,3,15,2,clustered,batched,30,P6_spo_tree,415.0
3,3,15,2,clustered,batched,30,P6_spo_tree,354.0
3,3,15,2,clustered,batched,30,P6_spo_tree,415.0
3,3,15,2,clustered,batched,30,P6_spo_tree,369.0
3,3,15,2,clustered,batched,30,P6_spo_tree,415.0
3,3,15,2,clustered,batched,30,P6_spo_tree,323.0
3,3,15,2,clustered,batched,30,P6_spo_tree,309.0
3,3,15,2,clustered,batched,30,P6_spo_tree,309.0
3,3,15,2,clustered,batched,30,P6_spo_tree,358.0
3,3,15,2,clustered,batched,30,P6_spo_tree,375.0
3,3,15,2,clustered,batched,30,P6_spo_tree,377.0
3,3,15,2,clustered,batched,30,P6_spo_tree,316.0
3,3,15,2,clustered,batched,30,P6_spo_tree,342.0
3,3,15,2,clustered,batched,30,P6_spo_tree,305.0
3,3,15,2,clustered,batched,30,P6_spo_tree,314.0
3,3,15,2,clustered,batched,30,P6_spo_tree,358.0
3,3,15,2,clustered,batched,30,P6_spo_tree,347.0
3,3,15,2,clustered,batched,30,P6_spo_tree,348.0
3,3,15,2,clustered,batched,30,P6_spo_tree,353.0
3,3,15,2,clustered,batched,30,P6_spo_tree,401.0
3,3,15,2,clustered,batched,30,P6_spo_tree,372.0
3,3,15,2,clustered,batched,30,P6_spo_tree,353.0
3,3,15,2,clustered,batched,30,P6_spo_tree,301.0
3,3,15,2,clustered,batched,30,P6_spo_tree,390.0
3,3,15,2,clustered,batched,30,P6_spo_tree,385.0
3,3,15,2,clustered,batched,30,P6_spo_tree,409.0
3,3,15,2,clustered,batched,30,P6_spo_tree,300.0
3,3,15,2,clustered,batched,30,P6_spo_tree,400.0
3,3,15,2,clustered,batched,30,P6_spo_tree,400.0
3,3,15,2,clustered,batched,30,P6_spo_tree,362.0
3,3,15,2,clustered,batched,30,P6_spo_tree,334.0
3,3,15,2,clustered,batched,30,P6_spo_tree,377.0
3,3,15,2,clustered,batched,30,P6_spo_tree,383.0
3,3,15,2,clustered,batched,30,P6_spo_tree,321.0
3,3,15,2,clustered,batched,30,P6_spo_tree,396.0
3,3,15,2,clustered,batched,30,P6_spo_tree,257.0
3,3,15,2,clustered,batched,30,P6_spo_tree,329.0
3,3,15,2,clustered,batched,30,P6_spo_tree,358.0
3,3,15,2,clustered,batched,30,P6_spo_tree,310.0
3,3,15,2,clustered,batched,30,P6_spo_tree,328.0
3,3,15,2,clustered,batched,30,P6_spo_tree,372.0
3,3,15,2,clustered,batched,30,P6_spo_tree,327.0
3,3,15,2,clustered,batched,30,P6_spo_tree,310.0
3,3,15,2,clustered,batched,30,P6_spo_tree,362.0
3,3,15,2,clustered,batched,30,P6_spo_tree,290.0
3,3,15,2,clustered,batched,30,P6_spo_tree,328.0
3,3,15,2,clustered,batched,30,P6_spo_tree,357.0
3,3,15,2,clustered,batched,30,P6_spo_tree,401.0
3,3,15,2,clustered,batched,30,P6_spo_tree,358.0
3,3,15,2,clustered,batched,30,P6_spo_tree,352.0
3,3,15,2,clustered,batched,30,P6_spo_tree,309.0
3,3,15,2,clustered,batched,30,P6_spo_tree,343.0
3,3,15,2,clustered,batched,30,P6_spo_tree,415.0
3,3,15,2,clustered,batched,30,P6_spo_tree,335.0
3,3,15,2,clustered,batched,30,P6_spo_tree,368.0
3,3,15,2,clustered,batched,30,P6_spo_tree,281.0
3,3,15,2,clustered,batched,30,P6_spo_tree,323.0
3,3,15,2,clustered,batched,30,P6_spo_tree,266.0
3,3,15,2,clustered,batched,30,P6_spo_tree,364.0
3,3,15,2,clustered,batched,30,P6_spo_tree,392.0
3,3,15,2,clustered,batched,30,P6_spo_tree,400.0
3,3,15,2,clustered,batched,30,P6_spo_tree,390.0
3,3,15,2,clustered,batched,30,P6_spo_tree,328.0
3,3,15,2,clustered,batched,30,P6_spo_tree,329.0
3,3,15,2,clustered,batched,30,P6_spo_tree,397.0
3,3,15,2,clustered,batched,30,P6_spo_tree,299.0
3,3,15,2,clustered,batched,30,P6_spo_tree,352.0
3,3,15,2,clustered,batched,30,P6_spo_tree,347.0
3,3,15,2,clustered,batched,30,P6_spo_tree,410.0
3,3,15,2,clustered,batched,30,P6_spo_tree,354.0
3,3,15,2,clustered,batched,30,P6_spo_tree,367.0
3,3,15,2,clustered,batched,30,P6_spo_tree,372.0
3,3,15,2,clustered,batched,30,P6_spo_tree,310.0
3,3,15,2,clustered,batched,30,P6_spo_tree,387.0
3,3,15,2,clustered,batched,30,P6_spo_tree,352.0
3,3,15,2,clustered,batched,30,P6_spo_tree,406.0
3,3,15,2,clustered,batched,30,P6_spo_tree,367.0
3,3,15,2,clustered,batched,30,P6_spo_tree,381.0
3,3,15,2,clustered,batched,30,P6_spo_tree,334.0
3,3,15,2,clustered,batched,30,P6_spo_tree,359.0
3,3,15,2,clustered,batched,30,P6_spo_tree,395.0
3,3,15,2,clustered,batched,30,P6_spo_tree,272.0
3,3,15,2,clustered,batched,30,P6_spo_tree,333.0
3,3,15,2,clustered,batched,30,P6_spo_tree,431.0
3,3,15,2,clustered,batched,30,P6_spo_tree,314.0
3,3,15,2,clustered,batched,30,P6_spo_tree,266.0
3,3,15,2,clustered,batched,30,P6_spo_tree,318.0
3,3,15,2,clustered,batched,30,P6_spo_tree,430.0
3,3,15,2,clustered,batched,30,P6_spo_tree,299.0
3,3,15,2,clustered,batched,30,P6_spo_tree,363.0
3,3,15,2,clustered,batched,30,P6_spo_tree,328.0
3,3,15,2,clustered,batched,30,P6_spo_tree,278.0
3,3,15,2,clustered,batched,30,P6_spo_tree,400.0
3,3,15,2,clustered,batched,30,P6_spo_tree,362.0
3,3,15,2,clustered,batched,30,P6_spo_tree,371.0
3,3,15,2,clustered,batched,30,P6_spo_tree,367.0
3,3,15,2,clustered,batched,30,P6_spo_tree,340.0
3,3,15,2,clustered,batched,30,P6_spo_tree,315.0
3,3,15,2,clustered,batched,30,P6_spo_tree,368.0
3,3,15,2,clustered,batched,30,P6_spo_tree,358.0
3,3,15,2,clustered,batched,30,P6_spo_tree,398.0
3,3,15,2,clustered,batched,30,P6_spo_tree,309.0
3,3,15,2,clustered,batched,30,P6_spo_tree,354.0
3,3,15,2,clustered,batched,30,P6_spo_tree,362.0
3,3,15,2,clustered,batched,30,P6_spo_tree,371.0
3,3,15,2,clustered,batched,30,P6_spo_tree,230.0
3,3,15,2,clustered,batched,30,P6_spo_tree,367.0
3,3,15,2,clustered,batched,30,P6_spo_tree,377.0
3,3,15,2,clustered,batched,30,P6_spo_tree,316.0
3,3,15,2,clustered,batched,30,P6_spo_tree,348.0
3,3,15,2,clustered,batched,30,P6_spo_tree,352.0
3,3,15,2,clustered,batched,30,P6_spo_tree,334.0
3,3,15,2,clustered,batched,30,P6_spo_tree,333.0
3,3,15,2,clustered,batched,30,P6_spo_tree,339.0
3,3,15,2,clustered,batched,30,P6_spo_tree,401.0
3,3,15,2,clustered,batched,30,P6_spo_tree,409.0
3,3,15,2,clustered,batched,30,P6_spo_tree,323.0
3,3,15,2,clustered,batched,30,P6_spo_tree,353.0
3,3,15,2,clustered,batched,30,P6_spo_tree,286.0
3,3,15,2,clustered,batched,30,P6_spo_tree,397.0
3,3,15,2,clustered,batched,30,P6_spo_tree,352.0
3,3,15,2,clustered,batched,30,P6_spo_tree,348.0
3,3,15,2,clustered,batched,30,P6_spo_tree,320.0
3,3,15,2,clustered,batched,30,P6_spo_tree,334.0
3,3,15,2,clustered,batched,30,P6_spo_tree,357.0
3,3,15,2,clustered,batched,30,P6_spo_tree,335.0
3,3,15,2,clustered,batched,30,P6_spo_tree,372.0
3,3,15,2,clustered,batched,30,P6_spo_tree,344.0
3,3,15,2,clustered,batched,30,P6_spo_tree,377.0
3,3,15,2,clustered,batched,30,P6_spo_tree,348.0
3,3,15,2,clustered,batched,30,P6_spo_tree,315.0
3,3,15,2,clustered,batched,30,P6_spo_tree,352.0
3,3,15,2,clustered,batched,30,P6_spo_tree,381.0
3,3,15,2,clustered,batched,30,P6_spo_tree,395.0
3,3,15,2,clustered,batched,30,P6_spo_tree,358.0
3,3,15,2,clustered,batched,30,P6_spo_tree,383.0
3,3,15,2,clustered,batched,30,P6_spo_tree,357.0
3,3,15,2,clustered,batched,30,P6_spo_tree,288.0
3,3,15,2,clustered,batched,30,P6_spo_tree,330.0
3,3,15,2,clustered,batched,30,P6_spo_tree,396.0
3,3,15,2,clustered,batched,30,P6_spo_tree,284.0
3,3,15,2,clustered,batched,30,P6_spo_tree,330.0
3,3,15,2,clustered,batched,30,P6_spo_tree,444.0
3,3,15,2,clustered,batched,30,P6_spo_tree,281.0
3,3,15,2,clustered,batched,30,P6_spo_tree,344.0
3,3,15,2,clustered,batched,30,P6_spo_tree,347.0
3,3,15,2,clustered,batched,30,P6_spo_tree,320.0
3,3,15,2,clustered,batched,30,P6_spo_tree,362.0
3,3,15,2,clustered,batched,30,P6_spo_tree,415.0
3,3,15,2,clustered,batched,30,P6_spo_tree,353.0
3,3,15,2,clustered,batched,30,P6_spo_tree,330.0
3,3,15,2,clustered,batched,30,P6_spo_tree,395.0
3,3,15,2,clustered,batched,30,P6_spo_tree,405.0
3,3,15,2,clustered,batched,30,P6_spo_tree,348.0
3,3,15,2,clustered,batched,30,P6_spo_tree,324.0
3,3,15,2,clustered,batched,30,P6_spo_tree,423.0
3,3,15,2,clustered,batched,30,P6_spo_tree,377.0
3,3,15,2,clustered,batched,30,P6_spo_tree,333.0
3,3,15,2,clustered,batched,30,P6_spo_tree,381.0
3,3,15,2,clustered,batched,30,P6_spo_tree,319.0
3,3,15,2,clustered,batched,30,P6_spo_tree,323.0
3,3,15,2,clustered,batched,30,P6_spo_tree,342.0
3,3,15,2,clustered,batched,30,P6_spo_tree,433.0
3,3,15,2,clustered,batched,30,P6_spo_tree,377.0
3,3,15,2,clustered,batched,30,P6_spo_tree,343.0
3,3,15,2,clustered,batched,30,P6_spo_tree,401.0
3,3,15,2,clustered,batched,30,P6_spo_tree,305.0
3,3,15,2,clustered,batched,30,P6_spo_tree,371.0
3,3,15,2,clustered,batched,30,P6_spo_tree,420.0
3,3,15,2,clustered,batched,30,P6_spo_tree,299.0
3,3,15,2,clustered,batched,30,P6_spo_tree,386.0
3,3,15,2,clustered,batched,30,P6_spo_tree,373.0
3,3,15,2,clustered,batched,30,P6_spo_tree,330.0
3,3,15,2,clustered,batched,30,P6_spo_tree,364.0
3,3,15,2,clustered,batched,30,P6_spo_tree,340.0
3,3,15,2,clustered,batched,30,P6_spo_tree,382.0
3,3,15,2,clustered,batched,30,P6_spo_tree,353.0
5,3,30,2,diurnal,batched,8,P0_random,177.09211660349055
5,3,30,2,diurnal,batched,8,P0_random,99.30070520331687
5,3,30,2,diurnal,batched,8,P0_random,107.27100659268564
5,3,30,2,diurnal,batched,8,P0_random,145.3437655132119
5,3,30,2,diurnal,batched,8,P0_random,93.04829255712701
5,3,30,2,diurnal,batched,8,P0_random,139.15857198646904
5,3,30,2,diurnal,batched,8,P0_random,150.89393232918692
5,3,30,2,diurnal,batched,8,P0_random,95.86935786495908
5,3,30,2,diurnal,batched,8,P0_random,139.13777594442672
5,3,30,2,diurnal,batched,8,P0_random,155.79280149884357
5,3,30,2,diurnal,batched,8,P0_random,138.15040464030375
5,3,30,2,diurnal,batched,8,P0_random,161.71826271501797
5,3,30,2,diurnal,batched,8,P0_random,135.93038389730089
5,3,30,2,diurnal,batched,8,P0_random,119.68292581286336
5,3,30,2,diurnal,batched,8,P0_random,138.284987348318
5,3,30,2,diurnal,batched,8,P0_random,150.10006175150482
5,3,30,2,diurnal,batched,8,P0_random,95.25650428830379
5,3,30,2,diurnal,batched,8,P0_random,130.27100659268564
5,3,30,2,diurnal,batched,8,P0_random,138.0329494312971
5,3,30,2,diurnal,batched,8,P0_random,129.7120442742313
5,3,30,2,diurnal,batched,8,P0_random,73.23168084926306
5,3,30,2,diurnal,batched,8,P0_random,113.61954859864554
5,3,30,2,diurnal,batched,8,P0_random,128.3660320001112
5,3,30,2,diurnal,batched,8,P0_random,117.08361775888385
5,3,30,2,diurnal,batched,8,P0_random,149.1409954588285
5,3,30,2,diurnal,batched,8,P0_random,139.74020690601702
5,3,30,2,diurnal,batched,8,P0_random,96.5102810390443
5,3,30,2,diurnal,batched,8,P0_random,173.41450678559647
5,3,30,2,diurnal,batched,8,P0_random,133.97742308104898
5,3,30,2,diurnal,batched,8,P0_random,130.71651008517753
5,3,30,2,diurnal,batched,8,P0_random,157.45065810903574
5,3,30,2,diurnal,batched,8,P0_random,107.24645593252372
5,3,30,2,diurnal,batched,8,P0_random,98.61785939638722
5,3,30,2,diurnal,batched,8,P0_random,108.97458257842615
5,3,30,2,diurnal,batched,8,P0_random,125.16019691102431
5,3,30,2,diurnal,batched,8,P0_random,112.81517905332412
5,3,30,2,diurnal,batched,8,P0_random,147.96893370973518
5,3,30,2,diurnal,batched,8,P0_random,117.67853115288588
5,3,30,2,diurnal,batched,8,P0_random,144.1409954588285
5,3,30,2,diurnal,batched,8,P0_random,103.00470120574829
5,3,30,2,diurnal,batched,8,P0_random,151.75711810124534
5,3,30,2,diurnal,batched,8,P0_random,156.70200067557417
5,3,30,2,diurnal,batched,8,P0_random,91.24030256722875
5,3,30,2,diurnal,batched,8,P0_random,146.49662002019335
5,3,30,2,diurnal,batched,8,P0_random,127.49214489719606
5,3,30,2,diurnal,batched,8,P0_random,86.79818940573084
5,3,30,2,diurnal,batched,8,P0_random,125.89288355088053
5,3,30,2,diurnal,batched,8,P0_random,108.03194742229124
5,3,30,2,diurnal,batched,8,P0_random,98.7078496522754
5,3,30,2,diurnal,batched,8,P0_random,120.61885756644945
5,3,30,2,diurnal,batched,8,P0_random,105.24279132319325
5,3,30,2,diurnal,batched,8,P0_random,140.71651008517753
5,3,30,2,diurnal,batched,8,P0_random,105.2986165974238
5,3,30,2,diurnal,batched,8,P0_random,153.64529766243172
5,3,30,2,diurnal,batched,8,P0_random,115.32566901074522
5,3,30,2,diurnal,batched,8,P0_random,111.42839512708349
5,3,30,2,diurnal,batched,8,P0_random,135.82217914816854
5,3,30,2,diurnal,batched,8,P0_random,86.70037080154388
5,3,30,2,diurnal,batched,8,P0_random,84.32929379705766
5,3,30,2,diurnal,batched,8,P0_random,106.62584587281648
5,3,30,2,diurnal,batched,8,P0_random,132.2791302546587
5,3,30,2,diurnal,batched,8,P0_random,96.64435833219751
5,3,30,2,diurnal,batched,8,P0_random,159.0575331596135
5,3,30,2,diurnal,batched,8,P0_random,157.79969433070335
5,3,30,2,diurnal,batched,8,P0_random,122.24645593252372
5,3,30,2,diurnal,batched,8,P0_random,113.73296465218728
5,3,30,2,diurnal,batched,8,P0_random,111.37472410426827
5,3,30,2,diurnal,batched,8,P0_random,139.60498630139853
5,3,30,2,diurnal,batched,8,P0_random,97.93038389730087
5,3,30,2,diurnal,batched,8,P0_random,93.69835385842185
5,3,30,2,diurnal,batched,8,P0_random,148.71550868849204
5,3,30,2,diurnal,batched,8,P0_random,131.7487611063204
5,3,30,2,diurnal,batched,8,P0_random,109.93336062710762
5,3,30,2,diurnal,batched,8,P0_random,145.05232858347955
5,3,30,2,diurnal,batched,8,P0_random,125.8846583915372
5,3,30,2,diurnal,batched,8,P0_random,105.45065810903574
5,3,30,2,diurnal,batched,8,P0_random,134.26859216813455
5,3,30,2,diurnal,batched,8,P0_random,107.74876110632039
5,3,30,2,diurnal,batched,8,P0_random,86.45065810903574
5,3,30,2,diurnal,batched,8,P0_random,122.72932357401197
5,3,30,2,diurnal,batched,8,P0_random,147.896604322149
5,3,30,2,diurnal,batched,8,P0_random,120.03294943129711
5,3,30,2,diurnal,batched,8,P0_random,119.62452459196467
5,3,30,2,diurnal,batched,8,P0_random,106.62584587281648
5,3,30,2,diurnal,batched,8,P0_random,138.25672778542446
5,3,30,2,diurnal,batched,8,P0_random,136.53928688313266
5,3,30,2,diurnal,batched,8,P0_random,85.01036185449735
5,3,30,2,diurnal,batched,8,P0_random,135.3208395213117
5,3,30,2,diurnal,batched,8,P0_random,139.97205653707636
5,3,30,2,diurnal,batched,8,P0_random,135.22180906430154
5,3,30,2,diurnal,batched,8,P0_random,134.86780228891996
5,3,30,2,diurnal,batched,8,P0_random,139.53160126361502
5,3,30,2,diurnal,batched,8,P0_random,113.43143484722917
5,3,30,2,diurnal,batched,8,P0_random,119.8846583915372
5,3,30,2,diurnal,batched,8,P0_random,131.7078496522754
5,3,30,2,diurnal,batched,8,P0_random,139.7895238790752
5,3,30,2,diurnal,batched,8,P0_random,91.64864443045846
5,3,30,2,diurnal,batched,8,P0_random,119.20990605722024
5,3,30,2,diurnal,batched,8,P0_random,148.09211660349055
5,3,30,2,diurnal,batched,8,P0_random,137.4160922682836
5,3,30,2,diurnal,batched,8,P0_random,135.35598270645173
5,3,30,2,diurnal,batched,8,P0_random,105.64941892916923
5,3,30,2,diurnal,batched,8,P0_random,110.10620326459592
5,3,30,2,diurnal,batched,8,P0_random,109.11857772712926
5,3,30,2,diurnal,batched,8,P0_random,142.75704429416297
5,3,30,2,diurnal,batched,8,P0_random,148.73752820288297
5,3,30,2,diurnal,batched,8,P0_random,122.57446499457804
5,3,30,2,diurnal,batched,8,P0_random,98.32929379705766
5,3,30,2,diurnal,batched,8,P0_random,95.54613786036236
5,3,30,2,diurnal,batched,8,P0_random,113.21139270393186
5,3,30,2,diurnal,batched,8,P0_random,129.96871697999308
5,3,30,2,diurnal,batched,8,P0_random,94.71826271501797
5,3,30,2,diurnal,batched,8,P0_random,142.35910443961328
5,3,30,2,diurnal,batched,8,P0_random,106.78952387907519
5,3,30,2,diurnal,batched,8,P0_random,119.87254166413126
5,3,30,2,diurnal,batched,8,P0_random,144.11786265001746
5,3,30,2,diurnal,batched,8,P0_random,122.85613179383344
5,3,30,2,diurnal,batched,8,P0_random,157.4941618151514
5,3,30,2,diurnal,batched,8,P0_random,148.09211660349055
5,3,30,2,diurnal,batched,8,P0_random,103.49214489719606
5,3,30,2,diurnal,batched,8,P0_random,120.54352873922451
5,3,30,2,diurnal,batched,8,P0_random,140.09118079062335
5,3,30,2,diurnal,batched,8,P0_random,111.65520851453353
5,3,30,2,diurnal,batched,8,P0_random,74.45336216229144
5,3,30,2,diurnal,batched,8,P0_random,122.06276272607187
5,3,30,2,diurnal,batched,8,P0_random,120.4151688071889
5,3,30,2,diurnal,batched,8,P0_random,99.52738124842953
5,3,30,2,diurnal,batched,8,P0_random,132.1309890968005
5,3,30,2,diurnal,batched,8,P0_random,144.4923286622709
5,3,30,2,diurnal,batched,8,P0_random,103.70190448954102
5,3,30,2,diurnal,batched,8,P0_random,145.53928688313266
5,3,30,2,diurnal,batched,8,P0_random,153.55745011102806
5,3,30,2,diurnal,batched,8,P0_random,101.24067725406866
5,3,30,2,diurnal,batched,8,P0_random,118.47123415351636
5,3,30,2,diurnal,batched,8,P0_random,86.62320148725209
5,3,30,2,diurnal,batched,8,P0_random,114.33308852785818
5,3,30,2,diurnal,batched,8,P0_random,115.63344071505978
5,3,30,2,diurnal,batched,8,P0_random,65.57446499457804
5,3,30,2,diurnal,batched,8,P0_random,142.71826271501797
5,3,30,2,diurnal,batched,8,P0_random,157.0700304374395
5,3,30,2,diurnal,batched,8,P0_random,115.92055875105403
5,3,30,2,diurnal,batched,8,P0_random,138.31960289461585
5,3,30,2,diurnal,batched,8,P0_random,122.57446499457804
5,3,30,2,diurnal,batched,8,P0_random,147.795611969957
5,3,30,2,diurnal,batched,8,P0_random,134.884316888212
5,3,30,2,diurnal,batched,8,P0_random,107.1309890968005
5,3,30,2,diurnal,batched,8,P0_random,120.93038389730087
5,3,30,2,diurnal,batched,8,P0_random,87.97487389910027
5,3,30,2,diurnal,batched,8,P0_random,85.26382611852682
5,3,30,2,diurnal,batched,8,P0_random,110.9302926559058
5,3,30,2,diurnal,batched,8,P0_random,188.57883444779304
5,3,30,2,diurnal,batched,8,P0_random,115.11728869569168
5,3,30,2,diurnal,batched,8,P0_random,92.62584587281648
5,3,30,2,diurnal,batched,8,P0_random,109.4160922682836
5,3,30,2,diurnal,batched,8,P0_random,114.19446857309728
5,3,30,2,diurnal,batched,8,P0_random,114.55745011102807
5,3,30,2,diurnal,batched,8,P0_random,105.89611646660987
5,3,30,2,diurnal,batched,8,P0_random,127.55648552772729
5,3,30,2,diurnal,batched,8,P0_random,181.20662009349712
5,3,30,2,diurnal,batched,8,P0_random,127.00619829610308
