config_id,F,n_amrs,n_elevators,demand,size,scheme,corner,makespan
7,5,5,2,clustered,16,2x2x2_CIT,C0_I1_T1,233.0
7,5,5,2,clustered,16,2x2x2_CIT,C0_I1_T1,264.0
7,5,5,2,clustered,16,2x2x2_CIT,C0_I1_T1,261.0
7,5,5,2,clustered,16,2x2x2_CIT,C0_I1_T1,213.0
7,5,5,2,clustered,16,2x2x2_CIT,C0_I1_T1,185.0
7,5,5,2,clustered,16,2x2x2_CIT,C0_I1_T1,305.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,253.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,299.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,356.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,352.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,282.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,228.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,327.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,172.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,302.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,272.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,259.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,368.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,191.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,353.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,234.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,224.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,194.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,215.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,286.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,285.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,218.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,257.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,351.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,229.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,297.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,253.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,277.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,298.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,283.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,262.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,350.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,289.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,196.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,340.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,244.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,335.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,327.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,283.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,257.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,336.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,199.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,320.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,375.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,249.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,239.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,292.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,252.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,304.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,244.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,240.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,302.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,312.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,199.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,243.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,275.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,258.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,297.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,322.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,243.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,264.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,257.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,210.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,283.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,345.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,297.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,289.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,268.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,306.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,244.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,289.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,341.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,259.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,346.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,264.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,292.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,254.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,315.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,228.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,217.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,252.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,253.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,293.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,185.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,267.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,249.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,322.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,386.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,225.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,257.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,251.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,258.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,205.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,226.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,348.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,279.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,276.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,205.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,230.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,254.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,203.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,234.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,305.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,317.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,286.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,332.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,340.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,255.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,338.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,291.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,327.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,268.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,221.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,365.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,293.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,283.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,295.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,304.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,218.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,328.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,370.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,196.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,365.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,321.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,293.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,365.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,262.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,244.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,336.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,181.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,296.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,244.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,259.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,254.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,254.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,239.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,292.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,333.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,199.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,317.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,292.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,252.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,299.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,225.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,262.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,282.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,231.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,278.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,282.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,248.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,371.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,290.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,326.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,314.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,310.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,228.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,302.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,383.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,282.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,249.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,239.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,248.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,218.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,249.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,268.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,316.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,176.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,281.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,210.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,389.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,330.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,249.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,276.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,253.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,272.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T0,297.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,351.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,271.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,281.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,297.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,232.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,363.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,248.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,371.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,268.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,313.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,253.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,311.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,294.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,267.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,296.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,339.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,327.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,434.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,296.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,262.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,334.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,361.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,271.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,298.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,221.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,386.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,230.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,331.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,328.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,224.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,285.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,311.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,243.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,360.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,342.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,243.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,272.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,347.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,342.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,254.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,284.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,297.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,331.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,213.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,232.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,298.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,346.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,248.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,250.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,325.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,262.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,336.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,210.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,253.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,324.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,258.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,253.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,363.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,268.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,298.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,364.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,304.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,300.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,321.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,312.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,330.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,319.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,314.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,320.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,297.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,223.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,254.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,322.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,332.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,296.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,254.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,372.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,342.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,321.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,355.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,360.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,269.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,336.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,296.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,345.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,331.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,384.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,315.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,311.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,328.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,349.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,315.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,351.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,224.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,296.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,287.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,269.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,248.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,271.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,248.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,332.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,326.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,317.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,340.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,312.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,332.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,271.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,248.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,318.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,369.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,268.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,273.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,218.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,339.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,298.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,288.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,370.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,349.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,262.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,243.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,351.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,272.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,308.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,251.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,296.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,281.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,329.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,298.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,354.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,322.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,405.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,336.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,301.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,249.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,263.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,283.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,361.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,373.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,307.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,340.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,267.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,282.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,283.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,205.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,361.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,233.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,312.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,312.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,345.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,309.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,310.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,258.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,360.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,321.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,277.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,321.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,345.0
7,5,5,2,clustered,16,2x2x2_CIT,C1_I0_T1,307.0
