config_id,F,n_amrs,n_elevators,demand,size,arm,ops_policy,wave_id,makespan
7,5,5,2,clustered,30,random,cluster,30,482.0
7,5,5,2,clustered,30,random,cluster,31,508.0
7,5,5,2,clustered,30,random,cluster,32,430.0
7,5,5,2,clustered,30,random,cluster,33,527.0
7,5,5,2,clustered,30,random,cluster,34,502.0
7,5,5,2,clustered,30,random,cluster,35,500.0
7,5,5,2,clustered,30,random,cluster,36,449.0
7,5,5,2,clustered,30,random,cluster,37,558.0
7,5,5,2,clustered,30,random,cluster,38,412.0
7,5,5,2,clustered,30,random,cluster,39,417.0
7,5,5,2,clustered,30,random,cluster,40,414.0
7,5,5,2,clustered,30,random,cluster,41,416.0
7,5,5,2,clustered,30,random,cluster,42,581.0
7,5,5,2,clustered,30,random,cluster,43,533.0
7,5,5,2,clustered,30,random,cluster,44,436.0
7,5,5,2,clustered,30,random,cluster,45,424.0
7,5,5,2,clustered,30,random,cluster,46,487.0
7,5,5,2,clustered,30,random,cluster,47,491.0
7,5,5,2,clustered,30,random,cluster,48,336.0
7,5,5,2,clustered,30,random,cluster,49,473.0
7,5,5,2,clustered,30,random,cluster,50,453.0
7,5,5,2,clustered,30,random,cluster,51,438.0
7,5,5,2,clustered,30,random,cluster,52,371.0
7,5,5,2,clustered,30,random,cluster,53,527.0
7,5,5,2,clustered,30,random,cluster,54,435.0
7,5,5,2,clustered,30,random,cluster,55,458.0
7,5,5,2,clustered,30,random,cluster,56,454.0
7,5,5,2,clustered,30,random,cluster,57,436.0
7,5,5,2,clustered,30,random,cluster,58,488.0
7,5,5,2,clustered,30,random,cluster,59,478.0
7,5,5,2,clustered,30,random,cluster,60,465.0
7,5,5,2,clustered,30,random,cluster,61,477.0
7,5,5,2,clustered,30,random,cluster,62,402.0
7,5,5,2,clustered,30,random,cluster,63,420.0
7,5,5,2,clustered,30,random,cluster,64,381.0
7,5,5,2,clustered,30,random,cluster,65,439.0
7,5,5,2,clustered,30,random,cluster,66,441.0
7,5,5,2,clustered,30,random,cluster,67,522.0
7,5,5,2,clustered,30,random,cluster,68,487.0
7,5,5,2,clustered,30,random,cluster,69,555.0
7,5,5,2,clustered,30,random,cluster,70,505.0
7,5,5,2,clustered,30,random,cluster,71,421.0
7,5,5,2,clustered,30,random,cluster,72,385.0
7,5,5,2,clustered,30,random,cluster,73,448.0
7,5,5,2,clustered,30,random,cluster,74,553.0
7,5,5,2,clustered,30,random,cluster,75,455.0
7,5,5,2,clustered,30,random,cluster,76,505.0
7,5,5,2,clustered,30,random,cluster,77,455.0
7,5,5,2,clustered,30,random,cluster,78,437.0
7,5,5,2,clustered,30,random,cluster,79,469.0
7,5,5,2,clustered,30,random,cluster,80,433.0
7,5,5,2,clustered,30,random,cluster,81,400.0
7,5,5,2,clustered,30,random,cluster,82,449.0
7,5,5,2,clustered,30,random,cluster,83,429.0
7,5,5,2,clustered,30,random,cluster,84,473.0
7,5,5,2,clustered,30,random,cluster,85,434.0
7,5,5,2,clustered,30,random,cluster,86,503.0
7,5,5,2,clustered,30,random,cluster,87,480.0
7,5,5,2,clustered,30,random,cluster,88,517.0
7,5,5,2,clustered,30,random,cluster,89,417.0
7,5,5,2,clustered,30,random,cluster,90,426.0
7,5,5,2,clustered,30,random,cluster,91,420.0
7,5,5,2,clustered,30,random,cluster,92,429.0
7,5,5,2,clustered,30,random,cluster,93,451.0
7,5,5,2,clustered,30,random,cluster,94,333.0
7,5,5,2,clustered,30,random,cluster,95,540.0
7,5,5,2,clustered,30,random,cluster,96,530.0
7,5,5,2,clustered,30,random,cluster,97,568.0
7,5,5,2,clustered,30,random,cluster,98,383.0
7,5,5,2,clustered,30,random,cluster,99,454.0
7,5,5,2,clustered,30,random,cluster,100,453.0
7,5,5,2,clustered,30,random,cluster,101,586.0
7,5,5,2,clustered,30,random,cluster,102,384.0
7,5,5,2,clustered,30,random,cluster,103,478.0
7,5,5,2,clustered,30,random,cluster,104,516.0
7,5,5,2,clustered,30,random,cluster,105,408.0
7,5,5,2,clustered,30,random,cluster,106,355.0
7,5,5,2,clustered,30,random,cluster,107,553.0
7,5,5,2,clustered,30,random,cluster,108,576.0
7,5,5,2,clustered,30,random,cluster,109,293.0
7,5,5,2,clustered,30,random,cluster,110,523.0
7,5,5,2,clustered,30,random,cluster,111,493.0
7,5,5,2,clustered,30,random,cluster,112,387.0
7,5,5,2,clustered,30,random,cluster,113,394.0
7,5,5,2,clustered,30,random,cluster,114,432.0
7,5,5,2,clustered,30,random,cluster,115,412.0
7,5,5,2,clustered,30,random,cluster,116,362.0
7,5,5,2,clustered,30,random,cluster,117,323.0
7,5,5,2,clustered,30,random,cluster,118,469.0
7,5,5,2,clustered,30,random,cluster,119,429.0
7,5,5,2,clustered,30,random,cluster,120,420.0
7,5,5,2,clustered,30,random,cluster,121,546.0
7,5,5,2,clustered,30,random,cluster,122,525.0
7,5,5,2,clustered,30,random,cluster,123,421.0
7,5,5,2,clustered,30,random,cluster,124,411.0
7,5,5,2,clustered,30,random,cluster,125,477.0
7,5,5,2,clustered,30,random,cluster,126,505.0
7,5,5,2,clustered,30,random,cluster,127,439.0
7,5,5,2,clustered,30,random,cluster,128,519.0
7,5,5,2,clustered,30,random,cluster,129,417.0
7,5,5,2,clustered,30,random,cluster,130,493.0
7,5,5,2,clustered,30,random,cluster,131,374.0
7,5,5,2,clustered,30,random,cluster,132,476.0
7,5,5,2,clustered,30,random,cluster,133,364.0
7,5,5,2,clustered,30,random,cluster,134,547.0
7,5,5,2,clustered,30,random,cluster,135,489.0
7,5,5,2,clustered,30,random,cluster,136,510.0
7,5,5,2,clustered,30,random,cluster,137,481.0
7,5,5,2,clustered,30,random,cluster,138,361.0
7,5,5,2,clustered,30,random,cluster,139,419.0
7,5,5,2,clustered,30,random,cluster,140,426.0
7,5,5,2,clustered,30,random,cluster,141,303.0
7,5,5,2,clustered,30,random,cluster,142,443.0
7,5,5,2,clustered,30,random,cluster,143,470.0
7,5,5,2,clustered,30,random,cluster,144,475.0
7,5,5,2,clustered,30,random,cluster,145,509.0
7,5,5,2,clustered,30,random,cluster,146,411.0
7,5,5,2,clustered,30,random,cluster,147,455.0
7,5,5,2,clustered,30,random,cluster,148,494.0
7,5,5,2,clustered,30,random,cluster,149,323.0
7,5,5,2,clustered,30,random,cluster,150,594.0
7,5,5,2,clustered,30,random,cluster,151,444.0
7,5,5,2,clustered,30,random,cluster,152,368.0
7,5,5,2,clustered,30,random,cluster,153,422.0
7,5,5,2,clustered,30,random,cluster,154,484.0
7,5,5,2,clustered,30,random,cluster,155,482.0
7,5,5,2,clustered,30,random,cluster,156,521.0
7,5,5,2,clustered,30,random,cluster,157,576.0
7,5,5,2,clustered,30,random,cluster,158,460.0
7,5,5,2,clustered,30,random,cluster,159,584.0
7,5,5,2,clustered,30,random,cluster,160,439.0
7,5,5,2,clustered,30,random,cluster,161,421.0
7,5,5,2,clustered,30,random,cluster,162,436.0
7,5,5,2,clustered,30,random,cluster,163,430.0
7,5,5,2,clustered,30,random,cluster,164,484.0
7,5,5,2,clustered,30,random,cluster,165,460.0
7,5,5,2,clustered,30,random,cluster,166,459.0
7,5,5,2,clustered,30,random,cluster,167,448.0
7,5,5,2,clustered,30,random,cluster,168,439.0
7,5,5,2,clustered,30,random,cluster,169,562.0
7,5,5,2,clustered,30,random,cluster,170,457.0
7,5,5,2,clustered,30,random,cluster,171,470.0
7,5,5,2,clustered,30,random,cluster,172,502.0
7,5,5,2,clustered,30,random,cluster,173,335.0
7,5,5,2,clustered,30,random,cluster,174,515.0
7,5,5,2,clustered,30,random,cluster,175,572.0
7,5,5,2,clustered,30,random,cluster,176,516.0
7,5,5,2,clustered,30,random,cluster,177,450.0
7,5,5,2,clustered,30,random,cluster,178,355.0
7,5,5,2,clustered,30,random,cluster,179,435.0
7,5,5,2,clustered,30,random,cluster,180,482.0
7,5,5,2,clustered,30,random,cluster,181,424.0
7,5,5,2,clustered,30,random,cluster,182,425.0
7,5,5,2,clustered,30,random,cluster,183,478.0
7,5,5,2,clustered,30,random,cluster,184,387.0
7,5,5,2,clustered,30,random,cluster,185,505.0
7,5,5,2,clustered,30,random,cluster,186,520.0
7,5,5,2,clustered,30,random,cluster,187,509.0
7,5,5,2,clustered,30,random,cluster,188,372.0
7,5,5,2,clustered,30,random,cluster,189,414.0
7,5,5,2,clustered,30,random,cluster,190,431.0
7,5,5,2,clustered,30,random,cluster,191,556.0
7,5,5,2,clustered,30,random,cluster,192,410.0
7,5,5,2,clustered,30,random,cluster,193,445.0
7,5,5,2,clustered,30,random,cluster,194,484.0
7,5,5,2,clustered,30,random,cluster,195,444.0
7,5,5,2,clustered,30,random,cluster,196,386.0
7,5,5,2,clustered,30,random,cluster,197,380.0
7,5,5,2,clustered,30,random,cluster,198,349.0
7,5,5,2,clustered,30,random,cluster,199,364.0
7,5,5,2,clustered,30,phi_corner,fifo,0,407.0
7,5,5,2,clustered,30,phi_corner,fifo,1,461.0
7,5,5,2,clustered,30,phi_corner,fifo,2,427.0
7,5,5,2,clustered,30,phi_corner,fifo,3,466.0
7,5,5,2,clustered,30,phi_corner,fifo,4,474.0
7,5,5,2,clustered,30,phi_corner,fifo,5,477.0
7,5,5,2,clustered,30,phi_corner,fifo,6,334.0
7,5,5,2,clustered,30,phi_corner,fifo,7,502.0
7,5,5,2,clustered,30,phi_corner,fifo,8,621.0
7,5,5,2,clustered,30,phi_corner,fifo,9,550.0
7,5,5,2,clustered,30,phi_corner,fifo,10,451.0
7,5,5,2,clustered,30,phi_corner,fifo,11,459.0
7,5,5,2,clustered,30,phi_corner,fifo,12,478.0
7,5,5,2,clustered,30,phi_corner,fifo,13,406.0
7,5,5,2,clustered,30,phi_corner,fifo,14,459.0
7,5,5,2,clustered,30,phi_corner,fifo,15,469.0
7,5,5,2,clustered,30,phi_corner,fifo,16,476.0
7,5,5,2,clustered,30,phi_corner,fifo,17,380.0
7,5,5,2,clustered,30,phi_corner,fifo,18,555.0
7,5,5,2,clustered,30,phi_corner,fifo,19,420.0
7,5,5,2,clustered,30,phi_corner,fifo,20,493.0
7,5,5,2,clustered,30,phi_corner,fifo,21,396.0
7,5,5,2,clustered,30,phi_corner,fifo,22,536.0
7,5,5,2,clustered,30,phi_corner,fifo,23,420.0
7,5,5,2,clustered,30,phi_corner,fifo,24,363.0
7,5,5,2,clustered,30,phi_corner,fifo,25,477.0
7,5,5,2,clustered,30,phi_corner,fifo,26,450.0
7,5,5,2,clustered,30,phi_corner,fifo,27,457.0
7,5,5,2,clustered,30,phi_corner,fifo,28,531.0
7,5,5,2,clustered,30,phi_corner,fifo,29,415.0
7,5,5,2,clustered,30,phi_corner,fifo,30,469.0
7,5,5,2,clustered,30,phi_corner,fifo,31,363.0
7,5,5,2,clustered,30,phi_corner,fifo,32,481.0
7,5,5,2,clustered,30,phi_corner,fifo,33,460.0
7,5,5,2,clustered,30,phi_corner,fifo,34,478.0
7,5,5,2,clustered,30,phi_corner,fifo,35,448.0
7,5,5,2,clustered,30,phi_corner,fifo,36,406.0
7,5,5,2,clustered,30,phi_corner,fifo,37,443.0
7,5,5,2,clustered,30,phi_corner,fifo,38,477.0
7,5,5,2,clustered,30,phi_corner,fifo,39,483.0
7,5,5,2,clustered,30,phi_corner,fifo,40,467.0
7,5,5,2,clustered,30,phi_corner,fifo,41,377.0
7,5,5,2,clustered,30,phi_corner,fifo,42,493.0
7,5,5,2,clustered,30,phi_corner,fifo,43,553.0
7,5,5,2,clustered,30,phi_corner,fifo,44,502.0
7,5,5,2,clustered,30,phi_corner,fifo,45,481.0
7,5,5,2,clustered,30,phi_corner,fifo,46,393.0
7,5,5,2,clustered,30,phi_corner,fifo,47,427.0
7,5,5,2,clustered,30,phi_corner,fifo,48,449.0
7,5,5,2,clustered,30,phi_corner,fifo,49,482.0
7,5,5,2,clustered,30,phi_corner,fifo,50,342.0
7,5,5,2,clustered,30,phi_corner,fifo,51,448.0
7,5,5,2,clustered,30,phi_corner,fifo,52,483.0
7,5,5,2,clustered,30,phi_corner,fifo,53,383.0
7,5,5,2,clustered,30,phi_corner,fifo,54,420.0
7,5,5,2,clustered,30,phi_corner,fifo,55,483.0
7,5,5,2,clustered,30,phi_corner,fifo,56,450.0
7,5,5,2,clustered,30,phi_corner,fifo,57,391.0
7,5,5,2,clustered,30,phi_corner,fifo,58,456.0
7,5,5,2,clustered,30,phi_corner,fifo,59,443.0
7,5,5,2,clustered,30,phi_corner,fifo,60,469.0
7,5,5,2,clustered,30,phi_corner,fifo,61,531.0
7,5,5,2,clustered,30,phi_corner,fifo,62,455.0
7,5,5,2,clustered,30,phi_corner,fifo,63,517.0
7,5,5,2,clustered,30,phi_corner,fifo,64,449.0
7,5,5,2,clustered,30,phi_corner,fifo,65,410.0
7,5,5,2,clustered,30,phi_corner,fifo,66,375.0
7,5,5,2,clustered,30,phi_corner,fifo,67,477.0
7,5,5,2,clustered,30,phi_corner,fifo,68,461.0
7,5,5,2,clustered,30,phi_corner,fifo,69,497.0
7,5,5,2,clustered,30,phi_corner,fifo,70,585.0
7,5,5,2,clustered,30,phi_corner,fifo,71,448.0
7,5,5,2,clustered,30,phi_corner,fifo,72,405.0
7,5,5,2,clustered,30,phi_corner,fifo,73,521.0
7,5,5,2,clustered,30,phi_corner,fifo,74,494.0
7,5,5,2,clustered,30,phi_corner,fifo,75,425.0
7,5,5,2,clustered,30,phi_corner,fifo,76,407.0
7,5,5,2,clustered,30,phi_corner,fifo,77,507.0
7,5,5,2,clustered,30,phi_corner,fifo,78,406.0
7,5,5,2,clustered,30,phi_corner,fifo,79,498.0
7,5,5,2,clustered,30,phi_corner,fifo,80,483.0
7,5,5,2,clustered,30,phi_corner,fifo,81,405.0
7,5,5,2,clustered,30,phi_corner,fifo,82,548.0
7,5,5,2,clustered,30,phi_corner,fifo,83,453.0
7,5,5,2,clustered,30,phi_corner,fifo,84,475.0
7,5,5,2,clustered,30,phi_corner,fifo,85,483.0
7,5,5,2,clustered,30,phi_corner,fifo,86,482.0
7,5,5,2,clustered,30,phi_corner,fifo,87,531.0
7,5,5,2,clustered,30,phi_corner,fifo,88,422.0
7,5,5,2,clustered,30,phi_corner,fifo,89,469.0
7,5,5,2,clustered,30,phi_corner,fifo,90,435.0
7,5,5,2,clustered,30,phi_corner,fifo,91,550.0
7,5,5,2,clustered,30,phi_corner,fifo,92,447.0
7,5,5,2,clustered,30,phi_corner,fifo,93,427.0
7,5,5,2,clustered,30,phi_corner,fifo,94,621.0
7,5,5,2,clustered,30,phi_corner,fifo,95,391.0
7,5,5,2,clustered,30,phi_corner,fifo,96,450.0
7,5,5,2,clustered,30,phi_corner,fifo,97,448.0
7,5,5,2,clustered,30,phi_corner,fifo,98,494.0
7,5,5,2,clustered,30,phi_corner,fifo,99,595.0
7,5,5,2,clustered,30,phi_corner,fifo,100,451.0
7,5,5,2,clustered,30,phi_corner,fifo,101,469.0
7,5,5,2,clustered,30,phi_corner,fifo,102,569.0
7,5,5,2,clustered,30,phi_corner,fifo,103,377.0
7,5,5,2,clustered,30,phi_corner,fifo,104,367.0
7,5,5,2,clustered,30,phi_corner,fifo,105,507.0
7,5,5,2,clustered,30,phi_corner,fifo,106,478.0
7,5,5,2,clustered,30,phi_corner,fifo,107,513.0
7,5,5,2,clustered,30,phi_corner,fifo,108,425.0
7,5,5,2,clustered,30,phi_corner,fifo,109,425.0
7,5,5,2,clustered,30,phi_corner,fifo,110,367.0
7,5,5,2,clustered,30,phi_corner,fifo,111,383.0
7,5,5,2,clustered,30,phi_corner,fifo,112,497.0
7,5,5,2,clustered,30,phi_corner,fifo,113,448.0
7,5,5,2,clustered,30,phi_corner,fifo,114,553.0
7,5,5,2,clustered,30,phi_corner,fifo,115,455.0
7,5,5,2,clustered,30,phi_corner,fifo,116,409.0
7,5,5,2,clustered,30,phi_corner,fifo,117,503.0
7,5,5,2,clustered,30,phi_corner,fifo,118,458.0
7,5,5,2,clustered,30,phi_corner,fifo,119,509.0
7,5,5,2,clustered,30,phi_corner,fifo,120,457.0
7,5,5,2,clustered,30,phi_corner,fifo,121,450.0
7,5,5,2,clustered,30,phi_corner,fifo,122,450.0
7,5,5,2,clustered,30,phi_corner,fifo,123,370.0
7,5,5,2,clustered,30,phi_corner,fifo,124,474.0
7,5,5,2,clustered,30,phi_corner,fifo,125,424.0
7,5,5,2,clustered,30,phi_corner,fifo,126,420.0
7,5,5,2,clustered,30,phi_corner,fifo,127,497.0
7,5,5,2,clustered,30,phi_corner,fifo,128,410.0
7,5,5,2,clustered,30,phi_corner,fifo,129,477.0
7,5,5,2,clustered,30,phi_corner,fifo,130,478.0
7,5,5,2,clustered,30,phi_corner,fifo,131,483.0
7,5,5,2,clustered,30,phi_corner,fifo,132,450.0
7,5,5,2,clustered,30,phi_corner,fifo,133,383.0
7,5,5,2,clustered,30,phi_corner,fifo,134,517.0
7,5,5,2,clustered,30,phi_corner,fifo,135,449.0
7,5,5,2,clustered,30,phi_corner,fifo,136,476.0
7,5,5,2,clustered,30,phi_corner,fifo,137,550.0
7,5,5,2,clustered,30,phi_corner,fifo,138,405.0
7,5,5,2,clustered,30,phi_corner,fifo,139,488.0
7,5,5,2,clustered,30,phi_corner,fifo,140,346.0
7,5,5,2,clustered,30,phi_corner,fifo,141,457.0
7,5,5,2,clustered,30,phi_corner,fifo,142,497.0
7,5,5,2,clustered,30,phi_corner,fifo,143,477.0
7,5,5,2,clustered,30,phi_corner,fifo,144,487.0
7,5,5,2,clustered,30,phi_corner,fifo,145,450.0
7,5,5,2,clustered,30,phi_corner,fifo,146,502.0
7,5,5,2,clustered,30,phi_corner,fifo,147,520.0
7,5,5,2,clustered,30,phi_corner,fifo,148,474.0
7,5,5,2,clustered,30,phi_corner,fifo,149,517.0
7,5,5,2,clustered,30,phi_corner,fifo,150,553.0
7,5,5,2,clustered,30,phi_corner,fifo,151,407.0
7,5,5,2,clustered,30,phi_corner,fifo,152,342.0
7,5,5,2,clustered,30,phi_corner,fifo,153,415.0
7,5,5,2,clustered,30,phi_corner,fifo,154,405.0
7,5,5,2,clustered,30,phi_corner,fifo,155,494.0
7,5,5,2,clustered,30,phi_corner,fifo,156,475.0
7,5,5,2,clustered,30,phi_corner,fifo,157,515.0
7,5,5,2,clustered,30,phi_corner,fifo,158,440.0
7,5,5,2,clustered,30,phi_corner,fifo,159,440.0
7,5,5,2,clustered,30,phi_corner,fifo,160,543.0
7,5,5,2,clustered,30,phi_corner,fifo,161,410.0
7,5,5,2,clustered,30,phi_corner,fifo,162,517.0
7,5,5,2,clustered,30,phi_corner,fifo,163,481.0
7,5,5,2,clustered,30,phi_corner,fifo,164,346.0
7,5,5,2,clustered,30,phi_corner,fifo,165,471.0
7,5,5,2,clustered,30,phi_corner,fifo,166,459.0
7,5,5,2,clustered,30,phi_corner,fifo,167,474.0
7,5,5,2,clustered,30,phi_corner,fifo,168,342.0
7,5,5,2,clustered,30,phi_corner,fifo,169,402.0
7,5,5,2,clustered,30,phi_corner,fifo,170,453.0
7,5,5,2,clustered,30,phi_corner,fifo,171,420.0
7,5,5,2,clustered,30,phi_corner,fifo,172,461.0
7,5,5,2,clustered,30,phi_corner,fifo,173,481.0
7,5,5,2,clustered,30,phi_corner,fifo,174,448.0
7,5,5,2,clustered,30,phi_corner,fifo,175,450.0
7,5,5,2,clustered,30,phi_corner,fifo,176,482.0
7,5,5,2,clustered,30,phi_corner,fifo,177,405.0
7,5,5,2,clustered,30,phi_corner,fifo,178,371.0
7,5,5,2,clustered,30,phi_corner,fifo,179,422.0
7,5,5,2,clustered,30,phi_corner,fifo,180,452.0
7,5,5,2,clustered,30,phi_corner,fifo,181,517.0
7,5,5,2,clustered,30,phi_corner,fifo,182,568.0
7,5,5,2,clustered,30,phi_corner,fifo,183,453.0
7,5,5,2,clustered,30,phi_corner,fifo,184,483.0
7,5,5,2,clustered,30,phi_corner,fifo,185,440.0
7,5,5,2,clustered,30,phi_corner,fifo,186,518.0
7,5,5,2,clustered,30,phi_corner,fifo,187,346.0
7,5,5,2,clustered,30,phi_corner,fifo,188,456.0
7,5,5,2,clustered,30,phi_corner,fifo,189,474.0
7,5,5,2,clustered,30,phi_corner,fifo,190,380.0
7,5,5,2,clustered,30,phi_corner,fifo,191,457.0
7,5,5,2,clustered,30,phi_corner,fifo,192,477.0
7,5,5,2,clustered,30,phi_corner,fifo,193,440.0
7,5,5,2,clustered,30,phi_corner,fifo,194,469.0
7,5,5,2,clustered,30,phi_corner,fifo,195,512.0
7,5,5,2,clustered,30,phi_corner,fifo,196,513.0
7,5,5,2,clustered,30,phi_corner,fifo,197,460.0
7,5,5,2,clustered,30,phi_corner,fifo,198,436.0
7,5,5,2,clustered,30,phi_corner,fifo,199,420.0
7,5,5,2,clustered,30,phi_corner,cluster,0,478.0
7,5,5,2,clustered,30,phi_corner,cluster,1,395.0
7,5,5,2,clustered,30,phi_corner,cluster,2,372.0
7,5,5,2,clustered,30,phi_corner,cluster,3,428.0
7,5,5,2,clustered,30,phi_corner,cluster,4,527.0
7,5,5,2,clustered,30,phi_corner,cluster,5,387.0
7,5,5,2,clustered,30,phi_corner,cluster,6,345.0
7,5,5,2,clustered,30,phi_corner,cluster,7,406.0
7,5,5,2,clustered,30,phi_corner,cluster,8,511.0
7,5,5,2,clustered,30,phi_corner,cluster,9,355.0
7,5,5,2,clustered,30,phi_corner,cluster,10,435.0
7,5,5,2,clustered,30,phi_corner,cluster,11,441.0
7,5,5,2,clustered,30,phi_corner,cluster,12,412.0
7,5,5,2,clustered,30,phi_corner,cluster,13,404.0
7,5,5,2,clustered,30,phi_corner,cluster,14,441.0
7,5,5,2,clustered,30,phi_corner,cluster,15,440.0
7,5,5,2,clustered,30,phi_corner,cluster,16,449.0
7,5,5,2,clustered,30,phi_corner,cluster,17,371.0
7,5,5,2,clustered,30,phi_corner,cluster,18,435.0
7,5,5,2,clustered,30,phi_corner,cluster,19,461.0
7,5,5,2,clustered,30,phi_corner,cluster,20,406.0
7,5,5,2,clustered,30,phi_corner,cluster,21,454.0
7,5,5,2,clustered,30,phi_corner,cluster,22,479.0
7,5,5,2,clustered,30,phi_corner,cluster,23,420.0
7,5,5,2,clustered,30,phi_corner,cluster,24,373.0
7,5,5,2,clustered,30,phi_corner,cluster,25,390.0
7,5,5,2,clustered,30,phi_corner,cluster,26,440.0
7,5,5,2,clustered,30,phi_corner,cluster,27,493.0
7,5,5,2,clustered,30,phi_corner,cluster,28,491.0
7,5,5,2,clustered,30,phi_corner,cluster,29,358.0
7,5,5,2,clustered,30,phi_corner,cluster,30,469.0
7,5,5,2,clustered,30,phi_corner,cluster,31,373.0
7,5,5,2,clustered,30,phi_corner,cluster,32,485.0
7,5,5,2,clustered,30,phi_corner,cluster,33,428.0
7,5,5,2,clustered,30,phi_corner,cluster,34,470.0
7,5,5,2,clustered,30,phi_corner,cluster,35,437.0
7,5,5,2,clustered,30,phi_corner,cluster,36,404.0
7,5,5,2,clustered,30,phi_corner,cluster,37,410.0
7,5,5,2,clustered,30,phi_corner,cluster,38,449.0
7,5,5,2,clustered,30,phi_corner,cluster,39,437.0
7,5,5,2,clustered,30,phi_corner,cluster,40,405.0
7,5,5,2,clustered,30,phi_corner,cluster,41,449.0
7,5,5,2,clustered,30,phi_corner,cluster,42,406.0
7,5,5,2,clustered,30,phi_corner,cluster,43,479.0
7,5,5,2,clustered,30,phi_corner,cluster,44,457.0
7,5,5,2,clustered,30,phi_corner,cluster,45,463.0
7,5,5,2,clustered,30,phi_corner,cluster,46,367.0
7,5,5,2,clustered,30,phi_corner,cluster,47,372.0
7,5,5,2,clustered,30,phi_corner,cluster,48,429.0
7,5,5,2,clustered,30,phi_corner,cluster,49,398.0
7,5,5,2,clustered,30,phi_corner,cluster,50,364.0
7,5,5,2,clustered,30,phi_corner,cluster,51,437.0
7,5,5,2,clustered,30,phi_corner,cluster,52,452.0
7,5,5,2,clustered,30,phi_corner,cluster,53,416.0
7,5,5,2,clustered,30,phi_corner,cluster,54,341.0
7,5,5,2,clustered,30,phi_corner,cluster,55,452.0
7,5,5,2,clustered,30,phi_corner,cluster,56,464.0
7,5,5,2,clustered,30,phi_corner,cluster,57,402.0
7,5,5,2,clustered,30,phi_corner,cluster,58,368.0
7,5,5,2,clustered,30,phi_corner,cluster,59,410.0
7,5,5,2,clustered,30,phi_corner,cluster,60,469.0
7,5,5,2,clustered,30,phi_corner,cluster,61,421.0
7,5,5,2,clustered,30,phi_corner,cluster,62,447.0
7,5,5,2,clustered,30,phi_corner,cluster,63,453.0
7,5,5,2,clustered,30,phi_corner,cluster,64,429.0
7,5,5,2,clustered,30,phi_corner,cluster,65,396.0
7,5,5,2,clustered,30,phi_corner,cluster,66,422.0
7,5,5,2,clustered,30,phi_corner,cluster,67,387.0
7,5,5,2,clustered,30,phi_corner,cluster,68,395.0
7,5,5,2,clustered,30,phi_corner,cluster,69,419.0
7,5,5,2,clustered,30,phi_corner,cluster,70,526.0
7,5,5,2,clustered,30,phi_corner,cluster,71,437.0
7,5,5,2,clustered,30,phi_corner,cluster,72,372.0
7,5,5,2,clustered,30,phi_corner,cluster,73,415.0
7,5,5,2,clustered,30,phi_corner,cluster,74,476.0
7,5,5,2,clustered,30,phi_corner,cluster,75,380.0
7,5,5,2,clustered,30,phi_corner,cluster,76,478.0
7,5,5,2,clustered,30,phi_corner,cluster,77,390.0
7,5,5,2,clustered,30,phi_corner,cluster,78,404.0
7,5,5,2,clustered,30,phi_corner,cluster,79,387.0
7,5,5,2,clustered,30,phi_corner,cluster,80,462.0
7,5,5,2,clustered,30,phi_corner,cluster,81,372.0
7,5,5,2,clustered,30,phi_corner,cluster,82,396.0
7,5,5,2,clustered,30,phi_corner,cluster,83,365.0
7,5,5,2,clustered,30,phi_corner,cluster,84,465.0
7,5,5,2,clustered,30,phi_corner,cluster,85,366.0
7,5,5,2,clustered,30,phi_corner,cluster,86,409.0
7,5,5,2,clustered,30,phi_corner,cluster,87,491.0
7,5,5,2,clustered,30,phi_corner,cluster,88,454.0
7,5,5,2,clustered,30,phi_corner,cluster,89,440.0
7,5,5,2,clustered,30,phi_corner,cluster,90,363.0
7,5,5,2,clustered,30,phi_corner,cluster,91,355.0
7,5,5,2,clustered,30,phi_corner,cluster,92,440.0
7,5,5,2,clustered,30,phi_corner,cluster,93,375.0
7,5,5,2,clustered,30,phi_corner,cluster,94,511.0
7,5,5,2,clustered,30,phi_corner,cluster,95,406.0
7,5,5,2,clustered,30,phi_corner,cluster,96,440.0
7,5,5,2,clustered,30,phi_corner,cluster,97,437.0
7,5,5,2,clustered,30,phi_corner,cluster,98,476.0
7,5,5,2,clustered,30,phi_corner,cluster,99,499.0
7,5,5,2,clustered,30,phi_corner,cluster,100,435.0
7,5,5,2,clustered,30,phi_corner,cluster,101,469.0
7,5,5,2,clustered,30,phi_corner,cluster,102,403.0
7,5,5,2,clustered,30,phi_corner,cluster,103,449.0
7,5,5,2,clustered,30,phi_corner,cluster,104,344.0
7,5,5,2,clustered,30,phi_corner,cluster,105,390.0
7,5,5,2,clustered,30,phi_corner,cluster,106,412.0
7,5,5,2,clustered,30,phi_corner,cluster,107,414.0
7,5,5,2,clustered,30,phi_corner,cluster,108,429.0
7,5,5,2,clustered,30,phi_corner,cluster,109,429.0
7,5,5,2,clustered,30,phi_corner,cluster,110,344.0
7,5,5,2,clustered,30,phi_corner,cluster,111,416.0
7,5,5,2,clustered,30,phi_corner,cluster,112,419.0
7,5,5,2,clustered,30,phi_corner,cluster,113,437.0
7,5,5,2,clustered,30,phi_corner,cluster,114,479.0
7,5,5,2,clustered,30,phi_corner,cluster,115,447.0
7,5,5,2,clustered,30,phi_corner,cluster,116,303.0
